phase,cell_id,U_norm,taskset_index,generation_seed,taskset_id,exact_e0,e0_index,request_id,analysis_id,analysis_variant,initial_solver_status,retry_solver_status,final_solver_status,certification_status,taskset_proven,first_failed_priority,candidate_vector,task_status_vector,candidate_found_task_count,certified_task_count,checked_w_count,checked_h_count,checked_q_count,envelope_calls,worker_startup_seconds,solver_wall_seconds,solver_cpu_seconds,serialization_seconds,deserialization_seconds,transport_and_exit_seconds,total_wall_seconds,timeout,numeric_error,internal_error,not_applicable,dependency_status,dominance_status,source_vector_hash,target_carry_in_vector_hash,task_input_hash
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,0,321426129,v93-p3-screening-u1-t00-18c105d03a84,1360181973072000001/16000000000000000000,1,f4c72c3ac63a2c09ec837eef16310247bf45f9b67eaba8ac396f1ca6501ee8af,3fb103f3aeb602a00ac5d9a5cbdb2005952b17e70b0762293568124b37bf394b,CW_D,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,7,"[[""0"",31],[""1"",10],[""2"",2],[""3"",25],[""4"",34],[""5"",39],[""6"",57],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,139,7,198,198,0.002719641,2.538198151,2.538135279,0.000282697,0.000450776,0.001912541,2.543563806,False,False,False,False,NOT_CHECKED,NOT_CHECKED,07f45f23add7cca1abdd4faaf88fe16b6fc2e23923e6ff874dea8981b1ca5177,,833b2c3d7fc51fae6201042c8a829fef51d14bfc935922da54dba38d49824e2b
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,0,321426129,v93-p3-screening-u1-t00-18c105d03a84,1360181973072000001/16000000000000000000,1,55b900010c21fe26043c81e07df424711943510fb098d7c6f9d2b2ba06d43e99,12ebbe918d3ce88e0c67a11611c86c79e224f6acc051092205c4bcc8ae2cc67a,LOC_D,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,7,"[[""0"",31],[""1"",10],[""2"",2],[""3"",25],[""4"",34],[""5"",39],[""6"",57],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,139,7,198,198,0.002670878,2.453118628,2.453016513,0.000300390,0.000525889,0.001536051,2.458151836,False,False,False,False,NOT_CHECKED,NOT_CHECKED,07f45f23add7cca1abdd4faaf88fe16b6fc2e23923e6ff874dea8981b1ca5177,,833b2c3d7fc51fae6201042c8a829fef51d14bfc935922da54dba38d49824e2b
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,0,321426129,v93-p3-screening-u1-t00-18c105d03a84,1360181973072000001/16000000000000000000,1,fbecf2fb64678c828f04d9b9369d97a87bd12ec30f302e0f496f47eefc02eb6a,502e90f13eda3fbc9b6ad25095a05a1edb286b9a48ae68669d19a7e9b3494592,CW_THETA_CW,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,7,"[[""0"",31],[""1"",10],[""2"",2],[""3"",25],[""4"",32],[""5"",27],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,99,7,158,158,0.003039303,2.098605666,2.098538699,0.000344705,0.000574001,0.001883155,2.104446830,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,,833b2c3d7fc51fae6201042c8a829fef51d14bfc935922da54dba38d49824e2b
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,0,321426129,v93-p3-screening-u1-t00-18c105d03a84,1360181973072000001/16000000000000000000,1,66241590343165c0b0f7d0bf40a16996cf14bde5d1eb68cd6d0f15d81479d766,733cad00ed6ecc6bff15a8018c64e95214c50ce8f1477ee7a8dca35630ea6f1c,LOC_THETA_CW,NOT_APPLICABLE_DEPENDENCY,,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,False,,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0,0,0,0,0,0,0.002306440,0.001528553,0.001520848,0.000225178,0.000354022,0.001244919,0.005659112,False,False,False,True,INVALID,NOT_APPLICABLE,,,833b2c3d7fc51fae6201042c8a829fef51d14bfc935922da54dba38d49824e2b
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,0,321426129,v93-p3-screening-u1-t00-18c105d03a84,1360181973072000001/16000000000000000000,1,20b7f4d95e0d6b5feedacf7731789a2f34abd6c92504d182be795687d5332967,9ec7895b5ab3330683badd506c9a16361d5548cf628df3d94be023eb28888092,LOC_THETA_LOC,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,7,"[[""0"",31],[""1"",10],[""2"",2],[""3"",25],[""4"",32],[""5"",27],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,99,7,158,158,0.002932164,2.130844643,2.130691485,0.000429806,0.000434455,0.001754308,2.136395376,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,,833b2c3d7fc51fae6201042c8a829fef51d14bfc935922da54dba38d49824e2b
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,1,418840731,v93-p3-screening-u1-t01-815c8ff7c4cd,1360181973072000001/16000000000000000000,1,644da61e17b9c9d214f70a24dda0db08d52b15cc8769a76da17ec2f55783df51,20b9a9617d579cfa04c7b3fdffc842b325a2adaf1752e9929ba164a6c24e1e40,CW_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,1,"[[""0"",14],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""TIMEOUT"",""NOT_CERTIFIED""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",1,0,15,93,3353,3353,0.002782942,90.036994065,90.035506044,0.000470454,0.000455706,0.001753244,90.042456411,True,False,False,False,NOT_CHECKED,NOT_CHECKED,e9cd13f34a659fc3f182f1e8f586abf97eaa9d00d6a1ec501f9836af3dd2c43b,,70a6f172ec9e8cacc4c6288a382d4d3976e5d626099e093c741e8c7b564e4b4a
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,1,418840731,v93-p3-screening-u1-t01-815c8ff7c4cd,1360181973072000001/16000000000000000000,1,44510bd97394f00208c9926a7146b6c2555bfcc099635646ecb0a0f26b9fce32,cf6f1a4b0f2fe3a407aa3052d692c409761176f2ab6b22ffaf5cec58dc7a9eef,LOC_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,1,"[[""0"",14],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""TIMEOUT"",""NOT_CERTIFIED""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",1,0,15,93,3356,3356,0.002358079,90.042102621,90.040648460,0.000419357,0.000488848,0.002162911,90.047531816,True,False,False,False,NOT_CHECKED,NOT_CHECKED,e9cd13f34a659fc3f182f1e8f586abf97eaa9d00d6a1ec501f9836af3dd2c43b,,70a6f172ec9e8cacc4c6288a382d4d3976e5d626099e093c741e8c7b564e4b4a
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,1,418840731,v93-p3-screening-u1-t01-815c8ff7c4cd,1360181973072000001/16000000000000000000,1,6336026042ccb4443ba170dc11402adafcd87a840bf9a47bf22d58cde2765182,6209a9495410d6d2ec851bcbe780b575669f00d2a654e08fcc7f81844d3b770f,CW_THETA_CW,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,1,"[[""0"",14],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""TIMEOUT"",""NOT_CERTIFIED""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",1,0,14,82,3047,3047,0.002736683,90.024411349,90.022859614,0.000349364,0.000513556,0.002390019,90.030400971,True,False,False,False,NOT_CHECKED,NOT_CHECKED,,,70a6f172ec9e8cacc4c6288a382d4d3976e5d626099e093c741e8c7b564e4b4a
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,1,418840731,v93-p3-screening-u1-t01-815c8ff7c4cd,1360181973072000001/16000000000000000000,1,ab71fc2cce44a51438f7b8170803af6580ffd525e2d909c8f6de4c82dc00c540,c660a9581d1960f2be05e12286affbe71e07648004afab83ac1c780a3c75e79a,LOC_THETA_CW,NOT_APPLICABLE_DEPENDENCY,,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,False,,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0,0,0,0,0,0,0.002406244,0.001514987,0.001507363,0.000221170,0.000385402,0.001209534,0.005737337,False,False,False,True,INVALID,NOT_APPLICABLE,,,70a6f172ec9e8cacc4c6288a382d4d3976e5d626099e093c741e8c7b564e4b4a
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,1,418840731,v93-p3-screening-u1-t01-815c8ff7c4cd,1360181973072000001/16000000000000000000,1,32e39e681b1f7599825b42b2a4255d4dbd3f1253480650f27e00ba790df17f3b,35a036e5c4425d0c26a203baa5f5b2887bc0130464b6b63edd07ec1aa1e4f746,LOC_THETA_LOC,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,1,"[[""0"",14],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""TIMEOUT"",""NOT_CERTIFIED""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",1,0,14,80,2999,2999,0.002180927,90.024073173,90.022660695,0.000311853,0.000426640,0.001785159,90.028777752,True,False,False,False,NOT_CHECKED,NOT_CHECKED,,,70a6f172ec9e8cacc4c6288a382d4d3976e5d626099e093c741e8c7b564e4b4a
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,2,1851882293,v93-p3-screening-u1-t02-be97542acea3,1360181973072000001/16000000000000000000,1,1cba249467eba9a4e94701834df255e0134e3b88534364b8483a937ad03aab11,181150c5c38f85f4858db27ddbab270ec2f45b818985288e1edb0720cc2aac1a,CW_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,5,"[[""0"",7],[""1"",25],[""2"",16],[""3"",24],[""4"",24],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",5,0,74,221,6647,6647,0.002414921,90.019214767,90.017687033,0.000531810,0.000511782,0.002042194,90.024715474,True,False,False,False,NOT_CHECKED,NOT_CHECKED,d56512bf7a4c0b2ab49e46a473fbe618c23f25fa516b73477d915ab4b75ef318,,0def6fe2a9c96f303c6433bd209e105125cbcf604634f72b76bb6b2751164a68
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,2,1851882293,v93-p3-screening-u1-t02-be97542acea3,1360181973072000001/16000000000000000000,1,eb81c1687a34809702936e99d9a42cdde28911705fb14d80b78f271f85847e89,5c08fed48a9b3742380b73a3af661060c34e6e8efcf9241699d63d73735fdef7,LOC_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,5,"[[""0"",7],[""1"",25],[""2"",16],[""3"",24],[""4"",24],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",5,0,75,236,7024,7024,0.002221926,90.019791687,90.018494860,0.000389330,0.000451287,0.001659646,90.024513876,True,False,False,False,NOT_CHECKED,NOT_CHECKED,d56512bf7a4c0b2ab49e46a473fbe618c23f25fa516b73477d915ab4b75ef318,,0def6fe2a9c96f303c6433bd209e105125cbcf604634f72b76bb6b2751164a68
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,2,1851882293,v93-p3-screening-u1-t02-be97542acea3,1360181973072000001/16000000000000000000,1,4ef3d744673827ed6ce64e2130069250eeead95ea80a8b64531ee1cb78fa13c3,1b978c135821fee5f8d8c09b70508a8c70fc494671117b1802d5e8e9f867e424,CW_THETA_CW,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,6,"[[""0"",7],[""1"",25],[""2"",16],[""3"",24],[""4"",17],[""5"",33],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",6,0,73,175,4992,4992,0.002477579,90.004917441,90.003381682,0.000323384,0.000323043,0.001739760,90.009781207,True,False,False,False,NOT_CHECKED,NOT_CHECKED,,,0def6fe2a9c96f303c6433bd209e105125cbcf604634f72b76bb6b2751164a68
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,2,1851882293,v93-p3-screening-u1-t02-be97542acea3,1360181973072000001/16000000000000000000,1,7e6c6f45ce8914b2b5b325e15874c70747034d23d8f6833d4d043d09dba5a7a2,02cf76083379e43f0f7d9c23446bb141d7f4bc73ba227836ea28a3bb1177dc88,LOC_THETA_CW,NOT_APPLICABLE_DEPENDENCY,,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,False,,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0,0,0,0,0,0,0.002194869,0.001459833,0.001452699,0.000318555,0.000350134,0.001062067,0.005385458,False,False,False,True,INVALID,NOT_APPLICABLE,,,0def6fe2a9c96f303c6433bd209e105125cbcf604634f72b76bb6b2751164a68
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,0.6,2,1851882293,v93-p3-screening-u1-t02-be97542acea3,1360181973072000001/16000000000000000000,1,1b73657ffd56cb3cea5cc4f7783dbfec915535ce0fbf30e3e5b01da8747e417b,654a85aca006e5799a7c18b237a90023bb2c7baa8765c6db3f9d460bfc7612e7,LOC_THETA_LOC,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,6,"[[""0"",7],[""1"",25],[""2"",16],[""3"",24],[""4"",17],[""5"",33],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",6,0,72,163,4728,4728,0.002554386,90.029587912,90.028067967,0.000321170,0.000530648,0.001914864,90.034908980,True,False,False,False,NOT_CHECKED,NOT_CHECKED,,,0def6fe2a9c96f303c6433bd209e105125cbcf604634f72b76bb6b2751164a68
