candidate_id,exact_e0,numerator,denominator,origins,covered_intervals,covered_tasksets,covered_tasks,covered_relations,covered_variants,covered_U_0_4_intervals,covered_U_0_4_tasksets,covered_U_0_6_intervals,covered_U_0_6_tasksets,representation_cost,minimum_distance_to_selected,selected,selection_rank
E0C05693,20707345644000001037/200000000000000000000,20707345644000001037,200000000000000000000,INTERVAL_MIDPOINT,335,11,20,2,4,177,5,158,6,41,,False,
E0C05694,41431722600000000553/400000000000000000000,41431722600000000553,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,334,11,20,2,4,176,5,158,6,41,,False,
E0C05695,41436448408800000183/400000000000000000000,41436448408800000183,400000000000000000000,INTERVAL_MIDPOINT,334,11,20,2,4,176,5,158,6,41,,False,
E0C05696,41442141142800002077/400000000000000000000,41442141142800002077,400000000000000000000,INTERVAL_MIDPOINT,334,11,20,2,4,176,5,158,6,41,,False,
E0C05697,331576788710400009/3200000000000000000,331576788710400009,3200000000000000000,INTERVAL_MIDPOINT,335,11,20,2,4,177,5,158,6,37,,False,
E0C05698,20725498843200000281/200000000000000000000,20725498843200000281,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,335,11,20,2,4,177,5,158,6,41,,False,
E0C05699,20728649351400000521/200000000000000000000,20728649351400000521,200000000000000000000,INTERVAL_MIDPOINT,334,11,20,2,4,176,5,158,6,41,,False,
E0C05700,2072876186520000021/20000000000000000000,2072876186520000021,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,334,11,20,2,4,176,5,158,6,39,,False,
E0C05701,323888662171875007/3125000000000000000,323888662171875007,3125000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,175,5,158,6,37,,False,
E0C05702,10366424647200000023/100000000000000000000,10366424647200000023,100000000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,175,5,158,6,41,,False,
E0C05703,41466897082200000359/400000000000000000000,41466897082200000359,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,11,20,2,4,175,5,158,6,41,,False,
E0C05704,259184943727500013/2500000000000000000,259184943727500013,2500000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,175,5,158,6,37,,False,
E0C05705,20743311105600000101/200000000000000000000,20743311105600000101,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,334,11,20,2,4,175,5,159,6,41,,False,
E0C05706,20743870424400001041/200000000000000000000,20743870424400001041,200000000000000000000,INTERVAL_MIDPOINT,334,11,20,2,4,175,5,159,6,41,,False,
E0C05707,5187149877000000009/50000000000000000000,5187149877000000009,50000000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,174,5,159,6,39,,False,
E0C05708,1037617470300000019/10000000000000000000,1037617470300000019,10000000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,174,5,159,6,39,,False,
E0C05709,10376472675000000519/100000000000000000000,10376472675000000519,100000000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,174,5,159,6,41,,False,
E0C05710,20753136995700000007/200000000000000000000,20753136995700000007,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,11,20,2,4,174,5,159,6,41,,False,
E0C05711,20759399058300000437/200000000000000000000,20759399058300000437,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,334,11,20,2,4,174,5,160,6,41,,False,
E0C05712,20762020275000001043/200000000000000000000,20762020275000001043,200000000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,174,5,159,6,41,,False,
E0C05713,41526297898200000943/400000000000000000000,41526297898200000943,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,11,20,2,4,174,5,159,6,41,,False,
E0C05714,20763374008200000089/200000000000000000000,20763374008200000089,200000000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,174,5,159,6,41,,False,
E0C05715,41531923723200000091/400000000000000000000,41531923723200000091,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,11,20,2,4,173,5,159,6,41,,False,
E0C05716,2076914917320000013/20000000000000000000,2076914917320000013,20000000000000000000,INTERVAL_MIDPOINT,331,11,20,2,4,173,5,158,6,39,,False,
E0C05717,41540098567200000349/400000000000000000000,41540098567200000349,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,331,11,20,2,4,173,5,158,6,41,,False,
E0C05718,259638689992500013/2500000000000000000,259638689992500013,2500000000000000000,INTERVAL_MIDPOINT,331,11,20,2,4,173,5,158,6,37,,False,
E0C05719,20771773865400000293/200000000000000000000,20771773865400000293,200000000000000000000,INTERVAL_MIDPOINT,331,11,20,2,4,173,5,158,6,41,,False,
E0C05720,5194818370875000067/50000000000000000000,5194818370875000067,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,11,20,2,4,174,5,158,6,39,,False,
E0C05721,4156034024640000209/40000000000000000000,4156034024640000209,40000000000000000000,INTERVAL_MIDPOINT,332,11,20,2,4,174,5,158,6,39,,False,
E0C05722,10394622523200000523/100000000000000000000,10394622523200000523,100000000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,175,5,158,6,41,,False,
E0C05723,41589147316200000363/400000000000000000000,41589147316200000363,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,11,20,2,4,175,5,158,6,41,,False,
E0C05724,103977747777000000013/1000000000000000000000,103977747777000000013,1000000000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,175,5,158,6,43,,False,
E0C05725,20798319969000001047/200000000000000000000,20798319969000001047,200000000000000000000,INTERVAL_MIDPOINT,333,11,20,2,4,175,5,158,6,41,,False,
E0C05726,5201128004550000021/50000000000000000000,5201128004550000021,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,11,20,2,4,174,5,158,6,39,,False,
E0C05727,2600924361375000131/25000000000000000000,2600924361375000131,25000000000000000000,INTERVAL_MIDPOINT,331,11,20,2,4,174,5,157,6,39,,False,
E0C05728,41616973872600000053/400000000000000000000,41616973872600000053,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,331,11,20,2,4,174,5,157,6,41,,False,
E0C05729,41621694642000000961/400000000000000000000,41621694642000000961,400000000000000000000,INTERVAL_MIDPOINT,331,11,20,2,4,174,5,157,6,41,,False,
E0C05730,41623639624800002097/400000000000000000000,41623639624800002097,400000000000000000000,INTERVAL_MIDPOINT,331,11,20,2,4,174,5,157,6,41,,False,
E0C05731,41630623232400000337/400000000000000000000,41630623232400000337,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,330,11,19,2,4,174,5,156,6,41,,False,
E0C05732,4163129834640000051/40000000000000000000,4163129834640000051,40000000000000000000,INTERVAL_MIDPOINT,330,11,19,2,4,174,5,156,6,39,,False,
E0C05733,20816244733200001049/200000000000000000000,20816244733200001049,200000000000000000000,INTERVAL_MIDPOINT,330,11,19,2,4,174,5,156,6,41,,False,
E0C05734,10409980808100000131/100000000000000000000,10409980808100000131,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,331,11,19,2,4,175,5,156,6,41,,False,
E0C05735,41641339306800002091/400000000000000000000,41641339306800002091,400000000000000000000,INTERVAL_MIDPOINT,331,11,19,2,4,175,5,156,6,41,,False,
E0C05736,1041076841835000017/10000000000000000000,1041076841835000017,10000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,330,11,19,2,4,174,5,156,6,39,,False,
E0C05737,832901978220000009/8000000000000000000,832901978220000009,8000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,329,11,19,2,4,174,5,155,6,37,,False,
E0C05738,41649142646400001059/400000000000000000000,41649142646400001059,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,328,11,19,2,4,174,5,154,6,41,,False,
E0C05739,1041309169695000033/10000000000000000000,1041309169695000033,10000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,329,11,19,2,4,174,5,155,6,39,,False,
E0C05740,2603699896650000027/25000000000000000000,2603699896650000027,25000000000000000000,INTERVAL_MIDPOINT,330,11,19,2,4,175,5,155,6,39,,False,
E0C05741,41659489146000002101/400000000000000000000,41659489146000002101,400000000000000000000,INTERVAL_MIDPOINT,330,11,19,2,4,175,5,155,6,41,,False,
E0C05742,20834169492000001051/200000000000000000000,20834169492000001051,200000000000000000000,INTERVAL_MIDPOINT,330,11,19,2,4,175,5,155,6,41,,False,
E0C05743,1041779967570000009/10000000000000000000,1041779967570000009,10000000000000000000,INTERVAL_MIDPOINT,330,11,19,2,4,175,5,155,6,39,,False,
E0C05744,41676448079400000543/400000000000000000000,41676448079400000543,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,330,11,19,2,4,175,5,155,6,41,,False,
E0C05745,41677188820800002103/400000000000000000000,41677188820800002103,400000000000000000000,INTERVAL_MIDPOINT,330,11,19,2,4,175,5,155,6,41,,False,
E0C05746,5210754832050000263/50000000000000000000,5210754832050000263,50000000000000000000,INTERVAL_MIDPOINT,330,11,19,2,4,175,5,155,6,39,,False,
E0C05747,4170749857920000089/40000000000000000000,4170749857920000089,40000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,331,11,19,2,4,176,5,155,6,39,,False,
E0C05748,2085896185260000031/20000000000000000000,2085896185260000031,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,11,19,2,4,176,5,156,6,39,,False,
E0C05749,41723623124400000873/400000000000000000000,41723623124400000873,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,20,2,4,177,6,156,6,41,,False,
E0C05750,41725648530000000613/400000000000000000000,41725648530000000613,400000000000000000000,INTERVAL_MIDPOINT,333,12,20,2,4,177,6,156,6,41,,False,
E0C05751,5215987351500000071/50000000000000000000,5215987351500000071,50000000000000000000,INTERVAL_MIDPOINT,332,12,20,2,4,177,6,155,6,39,,False,
E0C05752,8346179589360000037/80000000000000000000,8346179589360000037,80000000000000000000,INTERVAL_MIDPOINT,332,12,20,2,4,177,6,155,6,39,,False,
E0C05753,20865561457800000449/200000000000000000000,20865561457800000449,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,12,20,2,4,177,6,155,6,41,,False,
E0C05754,10436118389550000071/100000000000000000000,10436118389550000071,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,20,2,4,178,6,155,6,41,,False,
E0C05755,521842486455000003/5000000000000000000,521842486455000003,5000000000000000000,INTERVAL_MIDPOINT,333,12,20,2,4,178,6,155,6,37,,False,
E0C05756,10437187266000000001/100000000000000000000,10437187266000000001,100000000000000000000,INTERVAL_MIDPOINT,333,12,20,2,4,178,6,155,6,41,,False,
E0C05757,104374122891/1000000000000,104374122891,1000000000000,INTERVAL_MIDPOINT,333,12,20,2,4,178,6,155,6,25,,False,
E0C05758,41763523614000000689/400000000000000000000,41763523614000000689,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,12,20,2,4,177,6,155,6,41,,False,
E0C05759,20887649455500000217/200000000000000000000,20887649455500000217,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,20,2,4,177,6,156,6,41,,False,
E0C05760,41783923826400000049/400000000000000000000,41783923826400000049,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,12,20,2,4,176,6,156,6,41,,False,
E0C05761,41800048529400000133/400000000000000000000,41800048529400000133,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,20,2,4,176,6,157,6,41,,False,
E0C05762,41806488490800002101/400000000000000000000,41806488490800002101,400000000000000000000,INTERVAL_MIDPOINT,333,12,20,2,4,176,6,157,6,41,,False,
E0C05763,5226224823300000061/50000000000000000000,5226224823300000061,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,12,20,2,4,175,6,157,6,39,,False,
E0C05764,5227246678425000093/50000000000000000000,5227246678425000093,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,331,12,20,2,4,174,6,157,6,39,,False,
E0C05765,20913861741000000351/200000000000000000000,20913861741000000351,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,12,20,2,4,175,6,157,6,41,,False,
E0C05766,653575760100000001/6250000000000000000,653575760100000001,6250000000000000000,INTERVAL_MIDPOINT,332,12,20,2,4,175,6,157,6,37,,False,
E0C05767,20914874379000000033/200000000000000000000,20914874379000000033,200000000000000000000,INTERVAL_MIDPOINT,332,12,20,2,4,175,6,157,6,41,,False,
E0C05768,41831323938000000371/400000000000000000000,41831323938000000371,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,330,12,20,2,4,175,6,155,6,41,,False,
E0C05769,10461299586600000047/100000000000000000000,10461299586600000047,100000000000000000000,INTERVAL_MIDPOINT,332,12,22,2,4,175,6,157,6,41,,False,
E0C05770,209239493367000000549/2000000000000000000000,209239493367000000549,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,12,22,2,4,175,6,157,6,43,,False,
E0C05771,2092462443240000001/20000000000000000000,2092462443240000001,20000000000000000000,INTERVAL_MIDPOINT,332,12,22,2,4,175,6,157,6,39,,False,
E0C05772,20929648828200000293/200000000000000000000,20929648828200000293,200000000000000000000,INTERVAL_MIDPOINT,332,12,22,2,4,175,6,157,6,41,,False,
E0C05773,20930174532000000011/200000000000000000000,20930174532000000011,200000000000000000000,INTERVAL_MIDPOINT,332,12,22,2,4,175,6,157,6,41,,False,
E0C05774,209324617464000002939/2000000000000000000000,209324617464000002939,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,22,2,4,176,6,157,6,43,,False,
E0C05775,8373404431680000137/80000000000000000000,8373404431680000137,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,12,22,2,4,176,6,156,6,39,,False,
E0C05776,41868147290400000277/400000000000000000000,41868147290400000277,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,22,2,4,177,6,156,6,41,,False,
E0C05777,20937373315800000281/200000000000000000000,20937373315800000281,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,334,12,22,2,4,177,6,157,6,41,,False,
E0C05778,10470674117850000171/100000000000000000000,10470674117850000171,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,335,12,22,2,4,178,6,157,6,41,,False,
E0C05779,4188464864640000061/40000000000000000000,4188464864640000061,40000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,336,12,22,2,4,179,6,157,6,39,,False,
E0C05780,20943224427600000209/200000000000000000000,20943224427600000209,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,335,12,22,2,4,178,6,157,6,41,,False,
E0C05781,20951061717000000149/200000000000000000000,20951061717000000149,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,20,2,4,178,6,155,6,41,,False,
E0C05782,10479730806300000081/100000000000000000000,10479730806300000081,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,334,12,20,2,4,179,6,155,6,41,,False,
E0C05783,41926197874200000919/400000000000000000000,41926197874200000919,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,11,19,2,4,178,5,155,6,41,,False,
E0C05784,20963469162000001049/200000000000000000000,20963469162000001049,200000000000000000000,INTERVAL_MIDPOINT,333,11,19,2,4,178,5,155,6,41,,False,
E0C05785,20965498592100000579/200000000000000000000,20965498592100000579,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,11,19,2,4,178,5,154,6,41,,False,
E0C05786,655235123062500003/6250000000000000000,655235123062500003,6250000000000000000,INTERVAL_MIDPOINT,333,11,19,2,4,179,5,154,6,37,,False,
E0C05787,104844370707000001099/1000000000000000000000,104844370707000001099,1000000000000000000000,INTERVAL_MIDPOINT,333,11,19,2,4,179,5,154,6,43,,False,
E0C05788,10484549552850000069/100000000000000000000,10484549552850000069,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,11,19,2,4,179,5,154,6,41,,False,
E0C05789,41945697868200000301/400000000000000000000,41945697868200000301,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,334,11,19,2,4,179,5,155,6,41,,False,
E0C05790,41952522584400000711/400000000000000000000,41952522584400000711,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,335,11,19,2,4,180,5,155,6,41,,False,
E0C05791,41969698802400000421/400000000000000000000,41969698802400000421,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,334,11,19,2,4,179,5,155,6,41,,False,
E0C05792,104932122891/1000000000000,104932122891,1000000000000,INTERVAL_MIDPOINT,334,11,19,2,4,179,5,155,6,25,,False,
E0C05793,104937370707000000659/1000000000000000000000,104937370707000000659,1000000000000000000000,INTERVAL_MIDPOINT,334,11,19,2,4,179,5,155,6,43,,False,
E0C05794,41990774086200000011/400000000000000000000,41990774086200000011,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,11,19,2,4,179,5,154,6,41,,False,
E0C05795,21001311543600000443/200000000000000000000,21001311543600000443,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,11,19,2,4,179,5,153,6,41,,False,
E0C05796,21002473550700000583/200000000000000000000,21002473550700000583,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,331,11,19,2,4,179,5,152,6,41,,False,
E0C05797,21005061457800000413/200000000000000000000,21005061457800000413,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,11,19,2,4,180,5,152,6,41,,False,
E0C05798,210060741414000002583/2000000000000000000000,210060741414000002583,2000000000000000000000,INTERVAL_MIDPOINT,332,11,19,2,4,180,5,152,6,43,,False,
E0C05799,21010572264000000481/200000000000000000000,21010572264000000481,200000000000000000000,INTERVAL_MIDPOINT,333,11,19,2,4,180,5,153,6,41,,False,
E0C05800,42023698588200000959/400000000000000000000,42023698588200000959,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,11,19,2,4,180,5,153,6,41,,False,
E0C05801,42042973671000000677/400000000000000000000,42042973671000000677,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,11,19,2,4,179,5,153,6,41,,False,
E0C05802,42047388156000002107/400000000000000000000,42047388156000002107,400000000000000000000,INTERVAL_MIDPOINT,332,11,19,2,4,179,5,153,6,41,,False,
E0C05803,5256787364250000033/50000000000000000000,5256787364250000033,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,331,11,18,2,4,178,5,153,6,39,,False,
E0C05804,42062923831200000273/400000000000000000000,42062923831200000273,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,330,11,18,2,4,178,5,152,6,41,,False,
E0C05805,8414909557920000233/80000000000000000000,8414909557920000233,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,329,11,18,2,4,177,5,152,6,39,,False,
E0C05806,5259862127175000147/50000000000000000000,5259862127175000147,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,328,11,18,2,4,177,5,151,6,39,,False,
E0C05807,42083397755400000373/400000000000000000000,42083397755400000373,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,329,11,18,2,4,178,5,151,6,41,,False,
E0C05808,42087448408800000349/400000000000000000000,42087448408800000349,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,328,11,18,2,4,177,5,151,6,41,,False,
E0C05809,42095623246800000607/400000000000000000000,42095623246800000607,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,327,11,18,2,4,176,5,151,6,41,,False,
E0C05810,10526287069350000191/100000000000000000000,10526287069350000191,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,328,11,18,2,4,177,5,151,6,41,,False,
E0C05811,42107848641000000429/400000000000000000000,42107848641000000429,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,327,11,18,2,4,176,5,151,6,41,,False,
E0C05812,42109648864200000027/400000000000000000000,42109648864200000027,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,328,11,18,2,4,176,5,152,6,41,,False,
E0C05813,421171486464000011/4000000000000000000,421171486464000011,4000000000000000000,INTERVAL_MIDPOINT,329,11,18,2,4,176,5,153,6,37,,False,
E0C05814,164522748918750001/1562500000000000000,164522748918750001,1562500000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,329,11,18,2,4,176,5,153,6,37,,False,
E0C05815,21062886779700000429/200000000000000000000,21062886779700000429,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,328,11,18,2,4,175,5,153,6,41,,False,
E0C05816,2632903040362500049/25000000000000000000,2632903040362500049,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,329,11,18,2,4,175,5,154,6,39,,False,
E0C05817,8425424746080000099/80000000000000000000,8425424746080000099,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,328,11,18,2,4,174,5,154,6,39,,False,
E0C05818,42139197804000000199/400000000000000000000,42139197804000000199,400000000000000000000,INTERVAL_MIDPOINT,329,11,19,2,4,175,5,154,6,41,,False,
E0C05819,21069936401100000611/200000000000000000000,21069936401100000611,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,329,11,19,2,4,175,5,154,6,41,,False,
E0C05820,21076423466100000591/200000000000000000000,21076423466100000591,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,328,11,19,2,4,175,5,153,6,41,,False,
E0C05821,42153441532200001337/400000000000000000000,42153441532200001337,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,329,11,19,2,4,176,5,153,6,41,,False,
E0C05822,42158167288200001103/400000000000000000000,42158167288200001103,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,330,11,19,2,4,176,5,154,6,41,,False,
E0C05823,42163722020400000251/400000000000000000000,42163722020400000251,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,331,11,20,2,4,176,5,155,6,41,,False,
E0C05824,2635284297375000051/25000000000000000000,2635284297375000051,25000000000000000000,INTERVAL_MIDPOINT,331,11,20,2,4,176,5,155,6,39,,False,
E0C05825,42165972287400000199/400000000000000000000,42165972287400000199,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,11,20,2,4,177,5,155,6,41,,False,
E0C05826,10541959496700000527/100000000000000000000,10541959496700000527,100000000000000000000,INTERVAL_MIDPOINT,333,12,21,2,4,177,5,156,7,41,,False,
E0C05827,67474557552000001/640000000000000000,67474557552000001,640000000000000000,INTERVAL_MIDPOINT,333,12,21,2,4,177,5,156,7,35,,False,
E0C05828,42173848736400000423/400000000000000000000,42173848736400000423,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,21,2,4,177,5,156,7,41,,False,
E0C05829,21087523790400000297/200000000000000000000,21087523790400000297,200000000000000000000,INTERVAL_MIDPOINT,333,12,21,2,4,177,5,156,7,41,,False,
E0C05830,10545337132500000287/100000000000000000000,10545337132500000287,100000000000000000000,INTERVAL_MIDPOINT,332,12,21,2,4,176,5,156,7,41,,False,
E0C05831,42181646907600000619/400000000000000000000,42181646907600000619,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,12,21,2,4,176,5,156,7,41,,False,
E0C05832,42183222109200000289/400000000000000000000,42183222109200000289,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,21,2,4,177,5,156,7,41,,False,
E0C05833,42189073271400000383/400000000000000000000,42189073271400000383,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,332,12,21,2,4,177,5,155,7,41,,False,
E0C05834,42197771515800000493/400000000000000000000,42197771515800000493,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,333,12,21,2,4,178,5,155,7,41,,False,
E0C05835,8440199060160000081/80000000000000000000,8440199060160000081,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,334,12,21,2,4,179,5,155,7,39,,False,
E0C05836,21105035123700000203/200000000000000000000,21105035123700000203,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,335,12,21,2,4,179,5,156,7,41,,False,
E0C05837,659629659656250007/6250000000000000000,659629659656250007,6250000000000000000,INTERVAL_MIDPOINT,335,12,21,2,4,179,5,156,7,37,,False,
E0C05838,211106610762000001013/2000000000000000000000,211106610762000001013,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,336,12,21,2,4,180,5,156,7,43,,False,
E0C05839,211118620668000000003/2000000000000000000000,211118620668000000003,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,337,12,21,2,4,180,5,157,7,43,,False,
E0C05840,21112573978800000449/200000000000000000000,21112573978800000449,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,336,12,21,2,4,180,5,156,7,41,,False,
E0C05841,5278349605725000149/50000000000000000000,5278349605725000149,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,335,12,21,2,4,180,5,155,7,39,,False,
E0C05842,42230920672800000499/400000000000000000000,42230920672800000499,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,336,12,21,2,4,181,5,155,7,41,,False,
E0C05843,5279352433800000051/50000000000000000000,5279352433800000051,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,337,12,21,2,4,182,5,155,7,39,,False,
E0C05844,21117634792500000203/200000000000000000000,21117634792500000203,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,338,12,21,2,4,183,5,155,7,41,,False,
E0C05845,21117859849200000203/200000000000000000000,21117859849200000203,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,339,12,21,2,4,184,5,155,7,41,,False,
E0C05846,10559042452650000101/100000000000000000000,10559042452650000101,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,340,12,21,2,4,185,5,155,7,41,,False,
E0C05847,21118309960800000201/200000000000000000000,21118309960800000201,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,341,12,21,2,4,186,5,155,7,41,,False,
E0C05848,21118535015700000201/200000000000000000000,21118535015700000201,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,342,12,21,2,4,187,5,155,7,41,,False,
E0C05849,21118948447200000337/200000000000000000000,21118948447200000337,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,343,12,21,2,4,188,5,155,7,41,,False,
E0C05850,211231117464000005469/2000000000000000000000,211231117464000005469,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,342,12,21,2,4,188,5,154,7,43,,False,
E0C05851,211269741414000000973/2000000000000000000000,211269741414000000973,2000000000000000000000,INTERVAL_MIDPOINT,342,12,21,2,4,188,5,154,7,43,,False,
E0C05852,211270866573000005229/2000000000000000000000,211270866573000005229,2000000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,343,12,21,2,4,188,5,155,7,43,,False,
E0C05853,42261448001400000719/400000000000000000000,42261448001400000719,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,342,12,21,2,4,187,5,155,7,41,,False,
E0C05854,10569712266000000001/100000000000000000000,10569712266000000001,100000000000000000000,INTERVAL_MIDPOINT,343,12,21,2,4,188,5,155,7,41,,False,
E0C05855,132127962883125001/1250000000000000000,132127962883125001,1250000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,343,12,21,2,4,188,5,155,7,37,,False,
E0C05856,42288149064000000011/400000000000000000000,42288149064000000011,400000000000000000000,INTERVAL_MIDPOINT,343,12,21,2,4,188,5,155,7,41,,False,
E0C05857,42288287816400002109/400000000000000000000,42288287816400002109,400000000000000000000,INTERVAL_MIDPOINT,343,12,21,2,4,188,5,155,7,41,,False,
E0C05858,42292948530000000107/400000000000000000000,42292948530000000107,400000000000000000000,INTERVAL_MIDPOINT,343,12,21,2,4,188,5,155,7,41,,False,
