phase,structure,structure_alias_of,deadline_mode,power_mode,cell_id,U_norm,taskset_index,generation_seed,taskset_id,request_id,analysis_id,analysis_variant,solver_status,certification_status,taskset_proven,first_failed_priority,candidate_vector,task_status_vector,candidate_found_task_count,certified_task_count,checked_w_count,checked_h_count,checked_q_count,envelope_calls,worker_startup_seconds,solver_wall_seconds,solver_cpu_seconds,serialization_seconds,deserialization_seconds,transport_and_exit_seconds,total_wall_seconds,timeout,numeric_error,internal_error,not_applicable,dependency_status,dominance_status,source_vector_hash,target_carry_in_vector_hash
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,1,1715650765,v93-p2-screening-s2-u0-t01-fd157645dc48,cfbd516f0b5fa9697de21d122f4e128065fe8ede9099fb6350fe80db17123fff,2f5a622c880af8d9753bb4cdc8c821e5c0143f92d4cedfde78e5e0b41b4277c6,CW_D,NO_CANDIDATE,NOT_CERTIFIED,False,8,"[[""0"",7],[""1"",13],[""2"",14],[""3"",5],[""4"",7],[""5"",39],[""6"",28],[""7"",61],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",8,0,77,8,174,174,0.002398535,3.195281389,3.195241633,0.000320849,0.000542561,0.001984464,3.200527798,False,False,False,False,NOT_CHECKED,NOT_CHECKED,3fc64aa68941b7d7f196da5f458de342c9095f4dd7d4cf037fa4e0db1c50b659,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,1,1715650765,v93-p2-screening-s2-u0-t01-fd157645dc48,60f148951479a2547c4e356aa1de53f498a0edbd6db6c719483a27d7f7f1dd55,46549c55652791a6d9815877e44800510d41d5a83101cbb690df7c846e18de8c,LOC_D,NO_CANDIDATE,NOT_CERTIFIED,False,8,"[[""0"",7],[""1"",13],[""2"",14],[""3"",5],[""4"",7],[""5"",39],[""6"",28],[""7"",61],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",8,0,77,8,174,174,0.002352708,3.177461730,3.177382318,0.000300741,0.000452970,0.001230358,3.181798507,False,False,False,False,NOT_CHECKED,NOT_CHECKED,3fc64aa68941b7d7f196da5f458de342c9095f4dd7d4cf037fa4e0db1c50b659,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,1,1715650765,v93-p2-screening-s2-u0-t01-fd157645dc48,08171204dc9698f66594e5a0af4ded86c63dcad7c8a7e908bcb5e0de57f62094,5c1b45837b261610465408e411d1e8c538918b845fe2bafb24b19217837adfcb,CW_THETA_CW,NO_CANDIDATE,NOT_CERTIFIED,False,8,"[[""0"",7],[""1"",13],[""2"",14],[""3"",5],[""4"",7],[""5"",39],[""6"",24],[""7"",46],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",8,0,58,8,155,155,0.002342246,2.795557586,2.795496620,0.000302574,0.000372748,0.001327758,2.799902912,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,1,1715650765,v93-p2-screening-s2-u0-t01-fd157645dc48,8c7cac2a75c9ed28397a762c10e548962c0d91d8449bb8d11ad379dc07acb397,5082e3eca22dc257466417de34e91deecb506989a38eba4bb738d2fbeb89cc09,LOC_THETA_CW,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,False,,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0,0,0,0,0,0,0.002715152,0.001593086,0.001589439,0.000282086,0.000296713,0.001261209,0.006148246,False,False,False,True,INVALID,NOT_APPLICABLE,,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,1,1715650765,v93-p2-screening-s2-u0-t01-fd157645dc48,941701ba72cc42c10540ab43f032a4ee6972c410b9eb3e528fafe8ab89a0d3cc,885486ef2685bd548381149da62ce10c72c7357bd0c7ef870018c47ef9858cde,LOC_THETA_LOC,NO_CANDIDATE,NOT_CERTIFIED,False,8,"[[""0"",7],[""1"",13],[""2"",14],[""3"",5],[""4"",7],[""5"",39],[""6"",24],[""7"",46],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",8,0,58,8,155,155,0.002024473,2.850844641,2.850782839,0.000272818,0.000362248,0.001401142,2.854905322,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,2,609466741,v93-p2-screening-s2-u0-t02-dc3126c15781,94126622e4b9e0755968dbd610dfad382fbea99e681ff8757fa257dcd2c22ef8,fe10415ee9b9e0bde7314a94d21e892f44d08bb259265977afc0e759ee9189ed,CW_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",28],[""1"",2],[""2"",10],[""3"",36],[""4"",4],[""5"",19],[""6"",20],[""7"",26],[""8"",28],[""9"",30]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,95,10,203,203,0.002626383,2.074450789,2.074403985,0.000293968,0.000537902,0.001547077,2.079456119,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,739101f5e549c697a0affba8a02e81925f36b854f9260a07717210179326dcab,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,2,609466741,v93-p2-screening-s2-u0-t02-dc3126c15781,6af2171dc61fde7e3fcf8ce9ee6dfc6847fc41b596ccfa00a95a099c27a3e35b,f078cf131db535cda81d87395501c5ba8dcb525d023afc268263343c406af990,LOC_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",28],[""1"",2],[""2"",10],[""3"",36],[""4"",4],[""5"",19],[""6"",20],[""7"",26],[""8"",28],[""9"",30]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,95,10,203,203,0.002497694,1.980462981,1.980379830,0.000279090,0.000369702,0.001383539,1.984993006,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,739101f5e549c697a0affba8a02e81925f36b854f9260a07717210179326dcab,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,2,609466741,v93-p2-screening-s2-u0-t02-dc3126c15781,55c1bf90914c1670bd3c64e7da4260325e1a2e8b0466e1836bb41175b26d3cc0,14d3a77bec082485b207fa37ea6a3b97aa5be30a429b8e7ae63dbde1ac8e5062,CW_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",28],[""1"",2],[""2"",10],[""3"",36],[""4"",4],[""5"",19],[""6"",20],[""7"",25],[""8"",27],[""9"",29]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,92,10,200,200,0.002679893,1.947589428,1.947547136,0.000301603,0.000380993,0.002640455,1.953592372,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,2,609466741,v93-p2-screening-s2-u0-t02-dc3126c15781,6dd5b05070fa53c85a5b4b5f5336fe31bc2679fe5b5cd0f72e163e0b14a15741,0c4e022a95d4ab9c558846d40a124e8a731a0919880836076f32c742f327363d,LOC_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",28],[""1"",2],[""2"",10],[""3"",36],[""4"",4],[""5"",19],[""6"",20],[""7"",25],[""8"",27],[""9"",29]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,92,10,200,200,0.003196441,1.977538561,1.977454101,0.000349564,0.000371626,0.001653145,1.983109337,False,False,False,False,VALID,SATISFIED,9954a40dcadd6c92258618d9f7aeb1cb3f36a1e9998bf3acac238b4f991b91af,9954a40dcadd6c92258618d9f7aeb1cb3f36a1e9998bf3acac238b4f991b91af
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,2,609466741,v93-p2-screening-s2-u0-t02-dc3126c15781,fa5ceebb0192381f9fabf08baa3da01b77142675052a34de182e1aef753d811c,6ebb393cc22879bc6c4f9134decbd083877b9f0f7a9f8be5ae9b26018f2d75a6,LOC_THETA_LOC,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",28],[""1"",2],[""2"",10],[""3"",36],[""4"",4],[""5"",19],[""6"",20],[""7"",25],[""8"",27],[""9"",29]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,92,10,200,200,0.002373408,1.874868426,1.874775460,0.000241158,0.000321751,0.001250910,1.879055653,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,3,1369562914,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,164e224ceaa66c41620455c3cb7bd22237f486cd995b14b4f94c74b60b6013e3,d6817581b8b0aaa1ee4710ca459037a0b527d663a833c81a34c3cba24fad642c,CW_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",13],[""2"",9],[""3"",34],[""4"",5],[""5"",6],[""6"",40],[""7"",16],[""8"",19],[""9"",83]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,96,10,229,229,0.002484463,2.097790752,2.097766831,0.000314978,0.000415659,0.001293439,2.102299291,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,cd00b5bb7783cbff129fc551c5a2346b6fddcb9a24d6563be9f7d48b59feb09c,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,3,1369562914,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,547341fa0fd66ab3fe4775e1d9257da80840bba3615a0311c1337f68da11bf08,16cfd93941c201fd9ca0b5eb12dcd8d2d6f982743c66b1f35df6560a9ecbb756,LOC_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",13],[""2"",9],[""3"",34],[""4"",5],[""5"",6],[""6"",40],[""7"",16],[""8"",19],[""9"",83]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,96,10,229,229,0.002092541,1.943646668,1.943609381,0.000323574,0.000400851,0.001390217,1.947853851,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,cd00b5bb7783cbff129fc551c5a2346b6fddcb9a24d6563be9f7d48b59feb09c,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,3,1369562914,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,e26b55a8d1e5c33dc8244fd332b2921e052d08c6510ec37e22cbb6cc165316cc,072761ec779bd53ed1bf9709621efbc8172b9589f777ef465b98d4a25ef07753,CW_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",13],[""2"",9],[""3"",34],[""4"",5],[""5"",6],[""6"",34],[""7"",16],[""8"",19],[""9"",79]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,86,10,219,219,0.002531684,1.780300828,1.780274330,0.000347760,0.000458882,0.001581835,1.785220989,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,3,1369562914,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,2f8215063077d4cf7325e66413b3791dd184f662c15f694d10da58493e524f17,1100f96e039a608d0f96e8a28cfa5cfede6ce3067ca81ce8e79bb31556b720e3,LOC_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",13],[""2"",9],[""3"",34],[""4"",5],[""5"",6],[""6"",34],[""7"",16],[""8"",19],[""9"",79]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,86,10,219,219,0.002410697,1.744735502,1.744693861,0.000313776,0.000448862,0.001496999,1.749405836,False,False,False,False,VALID,SATISFIED,f57cc107551bfae1a7e3495fac617b304cb97c91846ef02ed54dd9473962d773,f57cc107551bfae1a7e3495fac617b304cb97c91846ef02ed54dd9473962d773
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,3,1369562914,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,79ac4f52cfc29f9444e3e64cf5dcc8b7121a46c0cc2b3d109cc9c04df1fe54d2,f5707df039007af0048cbdac8b7b4616c606068c2aa3bd53532e8468cd8d952e,LOC_THETA_LOC,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",13],[""2"",9],[""3"",34],[""4"",5],[""5"",6],[""6"",34],[""7"",16],[""8"",19],[""9"",79]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,86,10,219,219,0.002399566,1.754988701,1.754976970,0.000537030,0.000462459,0.003484050,1.761871806,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,4,699482104,v93-p2-screening-s2-u0-t04-b7c3a919e67b,66da12376e2667bca04b31110aeb933662bba983c6659f594aeb7087a6b18e1c,6128ad92791838970196d131ba3dfbcd09d5119a2e44983f82a79f701ad88f7a,CW_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",19],[""1"",7],[""2"",14],[""3"",12],[""4"",10],[""5"",13],[""6"",56],[""7"",51],[""8"",110],[""9"",71]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,197,10,363,363,0.002581226,9.048768654,9.048615907,0.000315680,0.000458110,0.001506346,9.053630016,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,6e8ecda3edce995467b8e0011d2271c932b1ac474b9b4e07e7200dc4665e8463,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,4,699482104,v93-p2-screening-s2-u0-t04-b7c3a919e67b,5582ff251b395bb716202803ba6ade51cd1b1c95915e4931b8455efe7c2e0d3c,183753a84664217c91f1baff9fbfbc6445281f2526a698089c19ba426a6aa70d,LOC_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",19],[""1"",7],[""2"",14],[""3"",12],[""4"",10],[""5"",13],[""6"",56],[""7"",51],[""8"",110],[""9"",71]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,197,10,363,363,0.002818933,10.160717278,10.160528217,0.000260295,0.000340036,0.001261245,10.165397787,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,6e8ecda3edce995467b8e0011d2271c932b1ac474b9b4e07e7200dc4665e8463,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,4,699482104,v93-p2-screening-s2-u0-t04-b7c3a919e67b,f7145fa946a2de73ef02f5dfbe2489bafcb99627a5a3a5ec53206fa7b9633511,f52ac581a045452282b62d3a53fe2ee238e06322578681674621b22dd1af7471,CW_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",19],[""1"",7],[""2"",14],[""3"",12],[""4"",10],[""5"",13],[""6"",53],[""7"",40],[""8"",87],[""9"",58]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,147,10,313,313,0.002292447,7.870244629,7.870102395,0.000318966,0.000450626,0.001405883,7.874712551,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S2,,constrained,generator_default_heterogeneous,S2-U0.4,0.4,4,699482104,v93-p2-screening-s2-u0-t04-b7c3a919e67b,2e1e25f925bd43add3c7136dc049e49a743bda43551f59a979a856bdd9ba91db,662cd4b5ef574ab7cb78d8e1df5eb218f16927437c9b3fbccd0b89558f67833b,LOC_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",19],[""1"",7],[""2"",14],[""3"",12],[""4"",10],[""5"",13],[""6"",53],[""7"",40],[""8"",87],[""9"",58]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,147,10,313,313,0.002522405,7.527945478,7.527789239,0.000296062,0.000441879,0.001368722,7.532574546,False,False,False,False,VALID,SATISFIED,3b3202b6019ea068faf5578c4a475a12884d666cbc636544951cbeac4696403b,3b3202b6019ea068faf5578c4a475a12884d666cbc636544951cbeac4696403b
