phase,structure,cell_id,U_norm,taskset_id,relation,task_id,priority_rank,complete_candidate,local_candidate,improvement,status,envelope_common_count,envelope_strict_count,envelope_equal_count,envelope_violation_count,local_only_closure_count,q_plus_h_equals_w_count
SCREENING,S1,S1-U0.6,0.6,v93-p2-screening-s1-u1-t04-6e5517f99d93,RECURSIVE_CARRY_IN,4,4,31,31,0,EQUAL,0,0,0,0,0,0
SCREENING,S1,S1-U0.6,0.6,v93-p2-screening-s1-u1-t04-6e5517f99d93,RECURSIVE_CARRY_IN,5,5,38,38,0,EQUAL,0,0,0,0,0,0
SCREENING,S1,S1-U0.6,0.6,v93-p2-screening-s1-u1-t04-6e5517f99d93,RECURSIVE_CARRY_IN,6,6,35,35,0,EQUAL,0,0,0,0,0,0
SCREENING,S1,S1-U0.6,0.6,v93-p2-screening-s1-u1-t04-6e5517f99d93,RECURSIVE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S1,S1-U0.6,0.6,v93-p2-screening-s1-u1-t04-6e5517f99d93,RECURSIVE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S1,S1-U0.6,0.6,v93-p2-screening-s1-u1-t04-6e5517f99d93,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,0,0,4,4,0,EQUAL,4,0,4,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,1,1,12,12,0,EQUAL,12,0,12,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,2,2,12,12,0,EQUAL,12,0,12,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,3,3,29,29,0,EQUAL,29,0,29,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,4,4,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,5,5,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,6,6,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,0,0,4,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,1,1,12,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,2,2,12,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,3,3,29,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,4,4,10,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,5,5,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,6,6,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,0,0,4,4,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,1,1,12,12,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,2,2,12,12,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,3,3,29,29,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,4,4,10,10,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,5,5,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,6,6,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t00-ac21c6b7fbac,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,0,0,7,7,0,EQUAL,7,0,7,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,1,1,13,13,0,EQUAL,13,0,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,2,2,14,14,0,EQUAL,14,0,14,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,3,3,5,5,0,EQUAL,5,0,5,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,4,4,7,7,0,EQUAL,7,0,7,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,5,5,39,39,0,EQUAL,39,12,27,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,6,6,28,28,0,EQUAL,28,12,16,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,7,7,61,61,0,EQUAL,61,48,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,0,0,7,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,1,1,13,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,2,2,14,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,3,3,5,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,4,4,7,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,5,5,39,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,6,6,24,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,7,7,46,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,0,0,7,7,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,1,1,13,13,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,2,2,14,14,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,3,3,5,5,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,4,4,7,7,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,5,5,39,39,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,6,6,24,24,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,7,7,46,46,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t01-fd157645dc48,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,0,0,28,28,0,EQUAL,28,15,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,1,1,2,2,0,EQUAL,2,0,2,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,2,2,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,3,3,36,36,0,EQUAL,36,29,7,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,4,4,4,4,0,EQUAL,4,0,4,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,5,5,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,6,6,20,20,0,EQUAL,20,0,20,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,7,7,26,26,0,EQUAL,26,21,5,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,8,8,28,28,0,EQUAL,28,21,7,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,DEADLINE_CARRY_IN,9,9,30,30,0,EQUAL,30,21,9,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,0,0,28,28,0,EQUAL,28,15,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,1,1,2,2,0,EQUAL,2,0,2,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,2,2,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,3,3,36,36,0,EQUAL,36,29,7,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,4,4,4,4,0,EQUAL,4,0,4,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,5,5,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,6,6,20,20,0,EQUAL,20,0,20,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,7,7,25,25,0,EQUAL,25,0,25,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,8,8,27,27,0,EQUAL,27,0,27,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,FIXED_CW_CARRY_IN,9,9,29,29,0,EQUAL,29,0,29,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,0,0,28,28,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,1,1,2,2,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,2,2,10,10,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,3,3,36,36,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,4,4,4,4,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,5,5,19,19,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,6,6,20,20,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,7,7,25,25,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,8,8,27,27,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t02-dc3126c15781,RECURSIVE_CARRY_IN,9,9,29,29,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,0,0,4,4,0,EQUAL,4,0,4,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,1,1,13,13,0,EQUAL,13,0,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,2,2,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,3,3,34,34,0,EQUAL,34,29,5,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,4,4,5,5,0,EQUAL,5,0,5,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,5,5,6,6,0,EQUAL,6,0,6,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,6,6,40,40,0,EQUAL,40,34,6,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,7,7,16,16,0,EQUAL,16,0,16,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,8,8,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,DEADLINE_CARRY_IN,9,9,83,83,0,EQUAL,83,77,6,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,0,0,4,4,0,EQUAL,4,0,4,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,1,1,13,13,0,EQUAL,13,0,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,2,2,9,9,0,EQUAL,9,0,9,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,3,3,34,34,0,EQUAL,34,29,5,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,4,4,5,5,0,EQUAL,5,0,5,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,5,5,6,6,0,EQUAL,6,0,6,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,6,6,34,34,0,EQUAL,34,0,34,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,7,7,16,16,0,EQUAL,16,0,16,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,8,8,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,FIXED_CW_CARRY_IN,9,9,79,79,0,EQUAL,79,73,6,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,0,0,4,4,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,1,1,13,13,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,2,2,9,9,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,3,3,34,34,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,4,4,5,5,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,5,5,6,6,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,6,6,34,34,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,7,7,16,16,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,8,8,19,19,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t03-7d6f6b99cd60,RECURSIVE_CARRY_IN,9,9,79,79,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,0,0,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,1,1,7,7,0,EQUAL,7,0,7,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,2,2,14,14,0,EQUAL,14,0,14,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,3,3,12,12,0,EQUAL,12,0,12,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,4,4,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,5,5,13,13,0,EQUAL,13,0,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,6,6,56,56,0,EQUAL,56,43,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,7,7,51,51,0,EQUAL,51,33,18,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,8,8,110,110,0,EQUAL,110,94,16,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,DEADLINE_CARRY_IN,9,9,71,71,0,EQUAL,71,49,22,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,0,0,19,19,0,EQUAL,19,0,19,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,1,1,7,7,0,EQUAL,7,0,7,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,2,2,14,14,0,EQUAL,14,0,14,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,3,3,12,12,0,EQUAL,12,0,12,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,4,4,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,5,5,13,13,0,EQUAL,13,0,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,6,6,53,53,0,EQUAL,53,40,13,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,7,7,40,40,0,EQUAL,40,25,15,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,8,8,87,87,0,EQUAL,87,66,21,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,FIXED_CW_CARRY_IN,9,9,58,58,0,EQUAL,58,35,23,0,0,1
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,0,0,19,19,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,1,1,7,7,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,2,2,14,14,0,EQUAL,0,0,0,0,0,0
