analysis_run_id,taskset_id,target_task_id,hp_task_id,theta_value,theta_source_mode,source_analysis_run_id,source_task_id,source_task_solver_status,source_task_certification_status,source_analysis_solver_status,source_analysis_certification_status,source_variant,source_theory_document_sha256,target_theory_document_sha256,source_taskset_semantic_hash,target_taskset_semantic_hash,source_priority_rank_hash,target_priority_rank_hash,source_analysis_E0_canonical_hash,target_analysis_E0_canonical_hash,source_analysis_service_curve_canonical_hash,target_analysis_service_curve_canonical_hash,source_analysis_power_vector_canonical_hash,target_analysis_power_vector_canonical_hash,source_analysis_energy_unit_hash,target_analysis_energy_unit_hash,source_energy_numeric_mode,target_energy_numeric_mode,fixed_carry_in_corollary_status,carry_in_vector_hash,dependency_vector_check_status,dependency_input_failure_mask,dependency_record_hash,source_plan_context_hash,target_plan_context_hash,source_fixed_carry_in_corollary_hash,target_fixed_carry_in_corollary_hash,source_E0_scaled,target_E0_scaled,source_service_curve_hash,target_service_curve_hash,source_power_vector_hash,target_power_vector_hash,source_energy_numeric_scale,target_energy_numeric_scale,source_formal_contract_hash,target_formal_contract_hash
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,2,0,15,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,6428c886f7f3f5fb5510ec68f2252c67784eedb2068df68d74c0206eb65120ff,VALID,EMPTY,ff3702821a0a38fb46e81fb49c8a4e04dc44d6f578f96d322c346bcca2cf41ef,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,2,1,3,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,1,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,6428c886f7f3f5fb5510ec68f2252c67784eedb2068df68d74c0206eb65120ff,VALID,EMPTY,4510e4e8dfa679d446592648723e3e22439c9554bbb5b1822a698b4d5039cc24,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,3,0,15,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,86c454abd0ce908181627adba58f04635bca4fce51d3e0323cbaeaa47f40ba76,VALID,EMPTY,b1e4885d5363698335ef6d20a8141ab943efe2c9e26b7886f2f0e2fdc2163abf,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,3,1,3,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,1,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,86c454abd0ce908181627adba58f04635bca4fce51d3e0323cbaeaa47f40ba76,VALID,EMPTY,496dfd459eeee7535f070982c75205b9d955dbd8aac122506d51ac21478eb4e3,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,3,2,15,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,2,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,86c454abd0ce908181627adba58f04635bca4fce51d3e0323cbaeaa47f40ba76,VALID,EMPTY,e736f834c94828f9d0217ee03c3b9f355db6bef380a945fc34f8665a2a031a57,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,4,0,15,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,e47eb26ddea73d69c04ce733f9dbd85ac2d0b6b2e4c0ca34e5b952bcc1a4d462,VALID,EMPTY,d2d1eac0c841ce6639225423a138a52db38966411424681b35434bc6781ac056,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,4,1,3,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,1,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,e47eb26ddea73d69c04ce733f9dbd85ac2d0b6b2e4c0ca34e5b952bcc1a4d462,VALID,EMPTY,768a566a30e542bef13a005f56924143a6a2b85e630336afe16c074285260f70,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,4,2,15,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,2,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,e47eb26ddea73d69c04ce733f9dbd85ac2d0b6b2e4c0ca34e5b952bcc1a4d462,VALID,EMPTY,163b7ae7490b78aae95793cd58fc687da9d836d66e6bc8d50d3b731a1d024c86,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,4,3,10,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,3,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,e47eb26ddea73d69c04ce733f9dbd85ac2d0b6b2e4c0ca34e5b952bcc1a4d462,VALID,EMPTY,b2b542cec72d55e050dbf1c9690a02a1c5191073555543d6c6255c8b86af9d4a,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,5,0,15,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,3780f078ca84d631c512526dbad81610e2a490f9cf5e839d766f315bf139f454,VALID,EMPTY,521ac54de0be914e1a984b7f89ee1763eaeb6137541553d30b444ef04cd8a0fc,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,5,1,3,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,1,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,3780f078ca84d631c512526dbad81610e2a490f9cf5e839d766f315bf139f454,VALID,EMPTY,431cea73224a3c7875c14257d1ddf3fc4531d19527973168f9ac927dba448923,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,v93-u1-e1-t07-c46a267aff7e,5,2,15,CW_CANDIDATE,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,2,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,c46a267aff7e2ba8d981f2a083717aba4afb9004cbadab3d4b3c2625497d0ba9,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,813e638e73fd9e1d835ffefe0ae280b25ca70dd2adcc5cb31aebf3518977a740,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,3780f078ca84d631c512526dbad81610e2a490f9cf5e839d766f315bf139f454,VALID,EMPTY,5d626ccae068586d49ba2a5e7303887697540ab4add587f7be1c24877cf44936,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
