taskset_id,U_norm,E0,analysis_variant,analysis_id,solver_status,certification_status,wall_clock_runtime_seconds,cpu_runtime_seconds,timeout,numeric_error,internal_conformance_failure
v93-u1-e0-t03-3c582273ba40,0.4,0,CW_D,4708add4e87840b0e06cc785c942b12ee4bbfe21a03521c7ff8b09dfa81963e0,NO_CANDIDATE,NOT_CERTIFIED,0.221751615,0.216088047,False,False,False
v93-u1-e0-t03-3c582273ba40,0.4,0,LOC_D,0da84623739d15cfe6c1f743cd93e6e63de955625bfdb3d4b7d921c9faa93f6d,NO_CANDIDATE,NOT_CERTIFIED,0.214130635,0.210028708,False,False,False
v93-u1-e0-t03-3c582273ba40,0.4,0,CW_THETA_CW,7f4f05d0a29254bac82cafd1ad8109005759c99a3c3878bad4cd100062ed0941,NO_CANDIDATE,NOT_CERTIFIED,0.222446410,0.217256202,False,False,False
v93-u1-e0-t03-3c582273ba40,0.4,0,LOC_THETA_CW,746beed4236341653a035e72b3ef204291f4b1a5397239e378aeed3f610bd718,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.006595770,0.002016711,False,False,False
v93-u1-e0-t03-3c582273ba40,0.4,0,LOC_THETA_LOC,00fea7cfb9ee41452a0b05796a0e0ca4603b2ca17ccaab4f3fd73840f1a57a81,NO_CANDIDATE,NOT_CERTIFIED,0.213909551,0.209792164,False,False,False
v93-u1-e0-t04-4488026cc1b2,0.4,0,CW_D,bca82fedc83dd34c2f412d2dc06649986ef80dcf3d48bb12d60b4188d519f6d5,NO_CANDIDATE,NOT_CERTIFIED,0.176508670,0.171101636,False,False,False
v93-u1-e0-t04-4488026cc1b2,0.4,0,LOC_D,72fcc55faced4ab4da638bdbe75bc8dba373ab196d491ab4a826b76e1d83350f,NO_CANDIDATE,NOT_CERTIFIED,0.166844190,0.162798867,False,False,False
v93-u1-e0-t04-4488026cc1b2,0.4,0,CW_THETA_CW,9f62fb226d4cc02878f99aab792f5b58c27956b83666fa3743578fb26a58f6f5,NO_CANDIDATE,NOT_CERTIFIED,0.176414617,0.171598309,False,False,False
v93-u1-e0-t04-4488026cc1b2,0.4,0,LOC_THETA_CW,5e1af9e9104b00b44ddd1e3938db253b23d1ab8f2ea3b8251dc83edf3c5e52e4,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005606914,0.001606702,False,False,False
v93-u1-e0-t04-4488026cc1b2,0.4,0,LOC_THETA_LOC,53c8e38f0280adc7916fcb67ee9b275a6ec1fa4a744f66d230b1a8ebe6bf5800,NO_CANDIDATE,NOT_CERTIFIED,0.182095506,0.176897595,False,False,False
v93-u1-e0-t05-76f46d0351f1,0.4,0,CW_D,23dcb45475e12d86ccdcb444237ec7b381d506f6c0931445448611e293c200fa,NO_CANDIDATE,NOT_CERTIFIED,0.119219498,0.112273905,False,False,False
v93-u1-e0-t05-76f46d0351f1,0.4,0,LOC_D,38370fa9982e4de15b6b8191e2d1c4375c8548ea4748bc8606e3a7317d3aa8eb,NO_CANDIDATE,NOT_CERTIFIED,0.123513981,0.118502967,False,False,False
v93-u1-e0-t05-76f46d0351f1,0.4,0,CW_THETA_CW,815481a9e1b8a48e6fb110a70dee793b5a96eda40e3a4d336470e15d13336e29,NO_CANDIDATE,NOT_CERTIFIED,0.120048167,0.115383087,False,False,False
v93-u1-e0-t05-76f46d0351f1,0.4,0,LOC_THETA_CW,4ea33d3d45c0229c337b329b0d1c1a1dcaa40d74e9cf16c84c54467981d54042,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005553853,0.001660043,False,False,False
v93-u1-e0-t05-76f46d0351f1,0.4,0,LOC_THETA_LOC,c2520a829f636f3308f0b6e13a6caf27ee68a3052813dc56704ba561fa395d49,NO_CANDIDATE,NOT_CERTIFIED,0.116105053,0.111504125,False,False,False
v93-u1-e0-t06-99533d6adaca,0.4,0,CW_D,182f12a41b3fca5c85492d47d7160e84628a62f4d3b328bc21d4f976761cfeaf,NO_CANDIDATE,NOT_CERTIFIED,0.384897241,0.379460772,False,False,False
v93-u1-e0-t06-99533d6adaca,0.4,0,LOC_D,9278a5d0d20a0ff5b3e7e41063e146cf4c0102902ce9e757914cd74d78ca2592,NO_CANDIDATE,NOT_CERTIFIED,0.369824031,0.365657276,False,False,False
v93-u1-e0-t06-99533d6adaca,0.4,0,CW_THETA_CW,d44307b9acc0a3d6a17f8aaaa49557e50b92cc8566b216960bdf382eb964bf1c,NO_CANDIDATE,NOT_CERTIFIED,0.364625392,0.359562835,False,False,False
v93-u1-e0-t06-99533d6adaca,0.4,0,LOC_THETA_CW,11539bcc4bb084583e3f5a63f285e18d319b744f4afd194e5c6ab0f1c2ca49fa,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.004763237,0.001507363,False,False,False
v93-u1-e0-t06-99533d6adaca,0.4,0,LOC_THETA_LOC,512494526d46749dc90d5c9c1172946e6c36881aea3b659356a812b38d4a8302,NO_CANDIDATE,NOT_CERTIFIED,0.356691028,0.352557744,False,False,False
v93-u1-e0-t07-3fd039c9fe56,0.4,0,CW_D,97ab27ff021c96cdbea8c0367ac917472558fde9a85e5381587aec1f9b05faab,NO_CANDIDATE,NOT_CERTIFIED,0.277230687,0.272543196,False,False,False
v93-u1-e0-t07-3fd039c9fe56,0.4,0,LOC_D,69e2da1aa787d4755c8b58924b3cad0625fc1cfdebc439d408f3c4ae88a30c2a,NO_CANDIDATE,NOT_CERTIFIED,0.276127487,0.271006504,False,False,False
v93-u1-e0-t07-3fd039c9fe56,0.4,0,CW_THETA_CW,fa6860a93d73d8a33de120605ab4cf5f4bf831f1acdd42b2921f8a14d9b1ba27,NO_CANDIDATE,NOT_CERTIFIED,0.281808036,0.276365842,False,False,False
v93-u1-e0-t07-3fd039c9fe56,0.4,0,LOC_THETA_CW,457319f9182565bf1eed4c2e3282111b5a0562b9f60ed7bf9d24a39d26ff219a,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005459870,0.001624245,False,False,False
v93-u1-e0-t07-3fd039c9fe56,0.4,0,LOC_THETA_LOC,084cb2c050db53493232d15841ebb0619b22c1507c6bcd3758018f6bc20e4d22,NO_CANDIDATE,NOT_CERTIFIED,0.287733142,0.283184648,False,False,False
v93-u1-e0-t08-5d66bf83087b,0.4,0,CW_D,36e2bbc8fc989bab092439451e848b9aca208aa28fd46c45888797413c4465c3,NO_CANDIDATE,NOT_CERTIFIED,0.163019556,0.158050270,False,False,False
v93-u1-e0-t08-5d66bf83087b,0.4,0,LOC_D,1d43d37b7e3c1dbf364bdc6949ff4a1928f251290594b3e64c075148e318ca6e,NO_CANDIDATE,NOT_CERTIFIED,0.160241505,0.156184643,False,False,False
v93-u1-e0-t08-5d66bf83087b,0.4,0,CW_THETA_CW,d6ebc90a1cbf5c10da2efeb38d76e36556235b5afe9369686fffb446a848bbac,NO_CANDIDATE,NOT_CERTIFIED,0.154079507,0.149130770,False,False,False
v93-u1-e0-t08-5d66bf83087b,0.4,0,LOC_THETA_CW,7bf13d21d8a3a186766cb1a5fa09730ecb6770f99675affeab5ae500476cca05,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005417946,0.001676244,False,False,False
v93-u1-e0-t08-5d66bf83087b,0.4,0,LOC_THETA_LOC,6384db2364b3f5c6d87f8b5c0f5b0603f897c3999293c657f2ca876f20d5a15e,NO_CANDIDATE,NOT_CERTIFIED,0.158601250,0.153939764,False,False,False
v93-u1-e0-t09-d591f5596850,0.4,0,CW_D,2010a22155365f73c9c0f1215adf5c1cdd6b305c9ce04729c4566b280d11b4ca,NO_CANDIDATE,NOT_CERTIFIED,0.140550993,0.135873575,False,False,False
v93-u1-e0-t09-d591f5596850,0.4,0,LOC_D,9ebedb82e4778008317a368096aa47b74539c6c1d75db76a0be6124997b0e28b,NO_CANDIDATE,NOT_CERTIFIED,0.157444247,0.152903686,False,False,False
v93-u1-e0-t09-d591f5596850,0.4,0,CW_THETA_CW,4725db62c145c37a0813311f55de0b2644b75e6aadfc9f151536d40b5bdb70ae,NO_CANDIDATE,NOT_CERTIFIED,0.153481907,0.148526438,False,False,False
v93-u1-e0-t09-d591f5596850,0.4,0,LOC_THETA_CW,d69e4df7fecde0fa36908a0eb085464625c9124ffb84f36eacdc4030157d2b73,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.006378684,0.002042279,False,False,False
v93-u1-e0-t09-d591f5596850,0.4,0,LOC_THETA_LOC,23b83bcbb17f96c2a25cb227371dfabefe9d38f14a063d655cb564e7f8e51f2b,NO_CANDIDATE,NOT_CERTIFIED,0.151665602,0.147468127,False,False,False
v93-u1-e1-t00-65969f00bdd7,0.4,1,CW_D,954a5c261f7cb273ba6c2bd3629ecde63307a2963d820943ef0db83e1bda5486,COMPLETED,CERTIFIED_TASKSET,10.078811398,10.072541253,False,False,False
v93-u1-e1-t00-65969f00bdd7,0.4,1,LOC_D,b249cc58b2086a43d5a7968d3764b54841f18588d612571068dbc0d26d36a607,COMPLETED,CERTIFIED_TASKSET,9.989002645,9.983969527,False,False,False
v93-u1-e1-t00-65969f00bdd7,0.4,1,CW_THETA_CW,39b78bb51126cf64c26eb3cc1c816663a074e918496889ba18696b9242f5359f,COMPLETED,CERTIFIED_TASKSET,7.632389292,7.627397816,False,False,False
v93-u1-e1-t00-65969f00bdd7,0.4,1,LOC_THETA_CW,a8758cf70385e9ddf88dd1ce58923f711783b41c268fc3d78f0fda65283b8b7d,COMPLETED,CERTIFIED_TASKSET,7.919893411,7.915200821,False,False,False
v93-u1-e1-t00-65969f00bdd7,0.4,1,LOC_THETA_LOC,1908386f09736ffc00c42614d2fbb7de994e78ff0076d21dc1bdbf05e65c243f,COMPLETED,CERTIFIED_TASKSET,7.832325701,7.826806606,False,False,False
v93-u1-e1-t01-6d6d0db990d3,0.4,1,CW_D,b101c3aa4b56c2fea34d58a8af735a0a016a54fab8c9a7495f4a5bccda3576b3,COMPLETED,CERTIFIED_TASKSET,9.320648051,9.315315652,False,False,False
v93-u1-e1-t01-6d6d0db990d3,0.4,1,LOC_D,db25223f854b7682ea935d1eff043d4e62878302d1757afac176c31e8d4003da,COMPLETED,CERTIFIED_TASKSET,9.264669428,9.259721319,False,False,False
v93-u1-e1-t01-6d6d0db990d3,0.4,1,CW_THETA_CW,2afd08fc85e9bf4a8014475a4644396d8fe40c04442328c44771e530bcc112e2,COMPLETED,CERTIFIED_TASKSET,6.002232699,5.997799838,False,False,False
v93-u1-e1-t01-6d6d0db990d3,0.4,1,LOC_THETA_CW,6c7a7d5f10b2b06d8060a037b8cbcc741564762e11d97b971c5c10e00cefa687,COMPLETED,CERTIFIED_TASKSET,6.255737010,6.249489096,False,False,False
v93-u1-e1-t01-6d6d0db990d3,0.4,1,LOC_THETA_LOC,cb91a402ddad7718aea6baf5a63f0c2a43740441e5a192d683eac28cecd9277c,COMPLETED,CERTIFIED_TASKSET,6.211583131,6.205975222,False,False,False
v93-u1-e1-t02-aaa1532d33ef,0.4,1,CW_D,9867711b03d661a6a197401f27c132ef375ce0e6b86013899ca78fee14e86b1f,COMPLETED,CERTIFIED_TASKSET,6.344173119,6.338264099,False,False,False
v93-u1-e1-t02-aaa1532d33ef,0.4,1,LOC_D,6138a4a542f94b7ae6da5a936a3e1ad22958edd0cbaf00394217c66697634942,COMPLETED,CERTIFIED_TASKSET,6.532170902,6.526967073,False,False,False
v93-u1-e1-t02-aaa1532d33ef,0.4,1,CW_THETA_CW,0b520bf81f03dc9fc6c4b044010659953e37471f0d7152dccb38af3d67f9ade0,COMPLETED,CERTIFIED_TASKSET,4.408243721,4.403174490,False,False,False
v93-u1-e1-t02-aaa1532d33ef,0.4,1,LOC_THETA_CW,90b9238c2ceaa8994d479632f522a8e8d1636b5d3b2766635a55c51ee60f55d0,COMPLETED,CERTIFIED_TASKSET,4.440611988,4.435581713,False,False,False
v93-u1-e1-t02-aaa1532d33ef,0.4,1,LOC_THETA_LOC,025451ac4dba9650f66d99a6c296dcd437138d0da4d4bb93b1766afcbbcf43a2,COMPLETED,CERTIFIED_TASKSET,4.453725024,4.449189276,False,False,False
v93-u1-e1-t03-ab3e4493620a,0.4,1,CW_D,a555be9450412732d2bc47500367891b07feec20c87b4d3d71ec1043e6b0ee48,TIMEOUT,NOT_CERTIFIED,15.024459715,15.019122101,True,False,False
v93-u1-e1-t03-ab3e4493620a,0.4,1,LOC_D,95d9498f9e10ce992cd26bc02b6ff58357e551ab1f9753fa8df459a4fb2918bb,TIMEOUT,NOT_CERTIFIED,15.009685939,15.003683047,True,False,False
v93-u1-e1-t03-ab3e4493620a,0.4,1,CW_THETA_CW,499d4162e08f5157ec1b00d43fa3cda8a938b05d1e2f12b9b5797d6be86f4697,COMPLETED,CERTIFIED_TASKSET,14.365112726,14.359727762,False,False,False
v93-u1-e1-t03-ab3e4493620a,0.4,1,LOC_THETA_CW,a90a9dd4ba74f50d2f533d57e8992126d532de1698c1a6d5dfaaf3d9c1f16bd5,COMPLETED,CERTIFIED_TASKSET,14.177442660,14.172515781,False,False,False
v93-u1-e1-t03-ab3e4493620a,0.4,1,LOC_THETA_LOC,cc4aed175727f2997ca366b50391a8898c3b5d294a08b38b458ab895802238f9,COMPLETED,CERTIFIED_TASKSET,14.180068938,14.174895909,False,False,False
v93-u1-e1-t04-abc085f78c66,0.4,1,CW_D,a377214a1bfb1a767de6f2c634ea5a51aa186e5eee0bf509450d316d053f6301,COMPLETED,CERTIFIED_TASKSET,2.621673582,2.616839488,False,False,False
v93-u1-e1-t04-abc085f78c66,0.4,1,LOC_D,6e8d241ab943a71de71f7f8a2653083f96dd521ad63077b9b20718c92496a38e,COMPLETED,CERTIFIED_TASKSET,2.608665621,2.603674098,False,False,False
v93-u1-e1-t04-abc085f78c66,0.4,1,CW_THETA_CW,6c82e63d5273a4d10b57f45e4c7d866e0f68348c7b8e49103773de8319ddbaeb,COMPLETED,CERTIFIED_TASKSET,1.944939120,1.940122420,False,False,False
v93-u1-e1-t04-abc085f78c66,0.4,1,LOC_THETA_CW,c3cb21d2a1c2bb82bff071c2085d23b5f3367cfa313103db59ff297057f5e724,COMPLETED,CERTIFIED_TASKSET,1.884707748,1.880091882,False,False,False
v93-u1-e1-t04-abc085f78c66,0.4,1,LOC_THETA_LOC,ce2423957a3974b39d5b2297562ad6d3d12334017ed8f7ac0ba0bb024a7d7435,COMPLETED,CERTIFIED_TASKSET,1.902746349,1.898115891,False,False,False
v93-u1-e1-t05-26407c67d1ef,0.4,1,CW_D,83b65de770de26673f09e1ff18899d90a869e040b1cc099d2ab3e3b46b80f7ba,COMPLETED,CERTIFIED_TASKSET,6.180718634,6.175425305,False,False,False
v93-u1-e1-t05-26407c67d1ef,0.4,1,LOC_D,32ef00188f7cecec2a3ac2f180360153cf1513249a44ce6a3c9c84ed351b6f32,COMPLETED,CERTIFIED_TASKSET,6.271966656,6.267499499,False,False,False
v93-u1-e1-t05-26407c67d1ef,0.4,1,CW_THETA_CW,dfbdacb47cc99e7d3207e7e3ca53d74739888ced44e695d9bf9c4ada2ebfd0e4,COMPLETED,CERTIFIED_TASKSET,4.526440615,4.521425770,False,False,False
v93-u1-e1-t05-26407c67d1ef,0.4,1,LOC_THETA_CW,0aaab3f433a816ec73ae541ba7e14cca299321c5d5dbf2faa8fa205dbbd7d183,COMPLETED,CERTIFIED_TASKSET,4.567593010,4.563021337,False,False,False
v93-u1-e1-t05-26407c67d1ef,0.4,1,LOC_THETA_LOC,b6019d867e5208817f9f88d88236584c255acc2fb4d1ff26cb5c513267c7c03a,COMPLETED,CERTIFIED_TASKSET,4.446687733,4.441706845,False,False,False
v93-u1-e1-t06-7c33b3866f7f,0.4,1,CW_D,8abe682169af9c44f4e43c5ebde025466ccd1753ec939103d4254f5487420595,TIMEOUT,NOT_CERTIFIED,15.101613330,15.094331307,True,False,False
v93-u1-e1-t06-7c33b3866f7f,0.4,1,LOC_D,a9e0bbcfb0674ad46adacf457e37bd76ad5e399df1bb988ac0dd31271720e53a,TIMEOUT,NOT_CERTIFIED,15.124136568,15.119309009,True,False,False
v93-u1-e1-t06-7c33b3866f7f,0.4,1,CW_THETA_CW,28aa47f2f0627cbbeac67e34cdf6d343fb068b0c673aba953c8efa7da598685b,TIMEOUT,NOT_CERTIFIED,15.006233030,15.001497140,True,False,False
v93-u1-e1-t06-7c33b3866f7f,0.4,1,LOC_THETA_CW,e87050a40377609eb5e4702698430e04b32f38b28639ebd0329fe25c0daf630a,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005825037,0.001685933,False,False,False
v93-u1-e1-t06-7c33b3866f7f,0.4,1,LOC_THETA_LOC,182a57b4c4571fb5295144a3bddf2e11cfdb56aab18348266ccfbeaf1da931e3,COMPLETED,CERTIFIED_TASKSET,15.006459617,15.001060073,False,False,False
v93-u1-e1-t07-c46a267aff7e,0.4,1,CW_D,3917f89816f11ea2f4b35001ba4d588f7d53b99d82ecd1e4e28af841ad59d341,COMPLETED,CERTIFIED_TASKSET,5.252231014,5.247060080,False,False,False
v93-u1-e1-t07-c46a267aff7e,0.4,1,LOC_D,64a5ca0b4fd08094beeba480935134a4cd56e673367c0cc6a62f5a9aa23a563d,COMPLETED,CERTIFIED_TASKSET,5.299244729,5.294456335,False,False,False
v93-u1-e1-t07-c46a267aff7e,0.4,1,CW_THETA_CW,87868a08629bd4677ca4be8ec365c0350eb5abbe3e240ec4bdc434619a1e0176,COMPLETED,CERTIFIED_TASKSET,3.499204648,3.494781386,False,False,False
v93-u1-e1-t07-c46a267aff7e,0.4,1,LOC_THETA_CW,24bbc1131262187565e299f97ca8d4e058e635d1533b6da58a19543d219140f1,COMPLETED,CERTIFIED_TASKSET,3.593207397,3.588754584,False,False,False
v93-u1-e1-t07-c46a267aff7e,0.4,1,LOC_THETA_LOC,4712b049c43d32cc7ad2a5e113ed7f0280071cd5c9ed24b0527efffee392f8f4,COMPLETED,CERTIFIED_TASKSET,3.543093103,3.538402827,False,False,False
v93-u1-e1-t08-830e97821624,0.4,1,CW_D,84c202d962bf0295241ee5689a1f6b8c1730595230844481f88953ba3e6612c3,COMPLETED,CERTIFIED_TASKSET,4.798929202,4.794195131,False,False,False
v93-u1-e1-t08-830e97821624,0.4,1,LOC_D,4434efd7e11bbfcb9db1597b5508cc81c9f678438bb2eac1043028305cbbbcd4,COMPLETED,CERTIFIED_TASKSET,5.023345696,5.018064695,False,False,False
v93-u1-e1-t08-830e97821624,0.4,1,CW_THETA_CW,5893c5836e895f0924d3f320c9b181c8fa96c7a21c8d8ddb0bac61b9d7a6f7e7,COMPLETED,CERTIFIED_TASKSET,3.211442491,3.205990474,False,False,False
v93-u1-e1-t08-830e97821624,0.4,1,LOC_THETA_CW,ff8113bf244a61f363869bc7e0069dad404418df26a3ca02d6f1b4f1b8115789,COMPLETED,CERTIFIED_TASKSET,3.043215777,3.037922317,False,False,False
v93-u1-e1-t08-830e97821624,0.4,1,LOC_THETA_LOC,b7c1343805e13fd4c7aec339ca8f99ef81f5860482833542b9a05c5980ec78ba,COMPLETED,CERTIFIED_TASKSET,3.046352915,3.040067631,False,False,False
v93-u1-e1-t09-bf6a60203dd1,0.4,1,CW_D,5149984864e78f4796b900d23963434f1ce2db5db79f4227a49e8dead93ab909,COMPLETED,CERTIFIED_TASKSET,7.194501816,7.188880090,False,False,False
v93-u1-e1-t09-bf6a60203dd1,0.4,1,LOC_D,d960c4bc402f33cb195511edff488e07fa6288b41a3b8937cf7c7dd875fda97b,COMPLETED,CERTIFIED_TASKSET,7.281373978,7.276633059,False,False,False
v93-u1-e1-t09-bf6a60203dd1,0.4,1,CW_THETA_CW,3a141f7e48ee7037b24605b3e24dd8ae63d409691a88670d6f024b3b0f3b4282,COMPLETED,CERTIFIED_TASKSET,6.090196488,6.084421256,False,False,False
v93-u1-e1-t09-bf6a60203dd1,0.4,1,LOC_THETA_CW,4205476274427850d251ca9c4bdf801289b00b6c19b3bb2316b114a0104e1edc,COMPLETED,CERTIFIED_TASKSET,6.050766995,6.046121910,False,False,False
v93-u1-e1-t09-bf6a60203dd1,0.4,1,LOC_THETA_LOC,53354cc5de3371cb25701f4512e77eeb2839e94a2aaa4350ce4be4c65a296c3a,COMPLETED,CERTIFIED_TASKSET,6.070475695,6.063480256,False,False,False
v93-u2-e0-t00-0ca4013c06cb,0.6,0,CW_D,f2dc6af1524a9b304a38700c21858a3f4fff6e12f58ab42615e884dfd743aca3,NO_CANDIDATE,NOT_CERTIFIED,0.030765543,0.026074625,False,False,False
v93-u2-e0-t00-0ca4013c06cb,0.6,0,LOC_D,77fd64a6771f3c080fb83b4e2db27da3cfbb1d4d4549e4d7b1f7d5e11fbe2238,NO_CANDIDATE,NOT_CERTIFIED,0.033033158,0.028396246,False,False,False
v93-u2-e0-t00-0ca4013c06cb,0.6,0,CW_THETA_CW,7c8cc332732eb0f5312bcc789afbbc0a0d469b6bd63cd40d88ac288184048fb3,NO_CANDIDATE,NOT_CERTIFIED,0.032484687,0.027859966,False,False,False
v93-u2-e0-t00-0ca4013c06cb,0.6,0,LOC_THETA_CW,4ae0f6a3b6897f9a54d60118bb9dd2f599f23e115ca0f674a113a6fe3d62edaa,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.007245942,0.002048872,False,False,False
v93-u2-e0-t00-0ca4013c06cb,0.6,0,LOC_THETA_LOC,cd882f4dd6acde43cc18d95802544d7bb5ca888b10d61f4d6052c1faa4143395,NO_CANDIDATE,NOT_CERTIFIED,0.033638738,0.029039448,False,False,False
v93-u2-e0-t01-8a0abf846560,0.6,0,CW_D,fbbc17cc6aef8203baca84e578c59c0adee8ed2f4e36412f331fa7e41031a2ce,NO_CANDIDATE,NOT_CERTIFIED,0.509727706,0.504031025,False,False,False
v93-u2-e0-t01-8a0abf846560,0.6,0,LOC_D,5f0252c98af7933afe4d4b9636c42726d40bcfef34321664179fe5c97efe0332,NO_CANDIDATE,NOT_CERTIFIED,0.469424101,0.465008160,False,False,False
v93-u2-e0-t01-8a0abf846560,0.6,0,CW_THETA_CW,91d8c47eaac71b2c74491863f1c5e657b7760da0d3f23809ae3b4f951a95097f,NO_CANDIDATE,NOT_CERTIFIED,0.483294032,0.476934835,False,False,False
v93-u2-e0-t01-8a0abf846560,0.6,0,LOC_THETA_CW,4be43443b99ea114d6ff6bb87d945ca530b2a527a50a211be12eea803487a30f,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005137333,0.001533392,False,False,False
v93-u2-e0-t01-8a0abf846560,0.6,0,LOC_THETA_LOC,f6c6cabf1612f937a6b77870976bb8db1ab15a567e58d83cf829fd8381fffb6d,NO_CANDIDATE,NOT_CERTIFIED,0.495083384,0.489572111,False,False,False
v93-u2-e0-t02-0ab632d93a24,0.6,0,CW_D,30d4869d0b2a20b374d4852cb84e2922171285daa78492e7bec9ad23739ecb49,NO_CANDIDATE,NOT_CERTIFIED,0.108549175,0.103557711,False,False,False
v93-u2-e0-t02-0ab632d93a24,0.6,0,LOC_D,3fec624a95d68e947481d8babff1a33d0717a5acae8eb2ecc49cec2b81aee9b4,NO_CANDIDATE,NOT_CERTIFIED,0.104005563,0.099464550,False,False,False
v93-u2-e0-t02-0ab632d93a24,0.6,0,CW_THETA_CW,f5b87555e054c2d708bb792168d802e98450c1c22241dcef205c37dd3e3ac687,NO_CANDIDATE,NOT_CERTIFIED,0.107972932,0.103433279,False,False,False
v93-u2-e0-t02-0ab632d93a24,0.6,0,LOC_THETA_CW,5dc404d729986b054163b990297675b05a68bf82ea233e8cfbdce3c6b27b04b2,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005538933,0.001491082,False,False,False
v93-u2-e0-t02-0ab632d93a24,0.6,0,LOC_THETA_LOC,5856114dbcb2b863daace7e57492116ddce951fe9485e00a3c069897ac1e706c,NO_CANDIDATE,NOT_CERTIFIED,0.106496538,0.100937268,False,False,False
v93-u2-e0-t03-2cd6bf38070d,0.6,0,CW_D,4b50fe343f8b3352a21804690bed5a3c37cf8ff6afd8e1bfa672e3932d2bdeca,NO_CANDIDATE,NOT_CERTIFIED,0.167774722,0.158214919,False,False,False
v93-u2-e0-t03-2cd6bf38070d,0.6,0,LOC_D,9a46c19fb0523e6855c8dda74e0acb7b21bf5ad0d4e14dd41ee5503416148471,NO_CANDIDATE,NOT_CERTIFIED,0.193711468,0.186627191,False,False,False
v93-u2-e0-t03-2cd6bf38070d,0.6,0,CW_THETA_CW,e9460eb053eb05750773f51ccc6499517a851c3d13d2dcb0f78cb434b683b881,NO_CANDIDATE,NOT_CERTIFIED,0.176763581,0.170564120,False,False,False
v93-u2-e0-t03-2cd6bf38070d,0.6,0,LOC_THETA_CW,5d5a7ffc67feff7120235bf4fbb12249eef7b35c4136888563f0e25988b1aa86,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.006636033,0.001939283,False,False,False
v93-u2-e0-t03-2cd6bf38070d,0.6,0,LOC_THETA_LOC,fad9bf552122e6660357c0027e93f3c45aba71c269e7e98a59ad823ef3c74791,NO_CANDIDATE,NOT_CERTIFIED,0.177237015,0.171483295,False,False,False
v93-u2-e0-t04-2df71425ded4,0.6,0,CW_D,769dd07021e2626fe61102f3bc3ebd596d8a4f361fcf22eb9ae29072b41e28bb,NO_CANDIDATE,NOT_CERTIFIED,0.240731661,0.235519640,False,False,False
v93-u2-e0-t04-2df71425ded4,0.6,0,LOC_D,683eee89a9a30216d6e6fcc348dbe0f511947c53fe9ce5246bb6edff419c2208,NO_CANDIDATE,NOT_CERTIFIED,0.252446713,0.247530800,False,False,False
v93-u2-e0-t04-2df71425ded4,0.6,0,CW_THETA_CW,fe5f7f22e087f82846f45018ccc83559e54086ec908fdecd485b93b74118ae42,NO_CANDIDATE,NOT_CERTIFIED,0.255262784,0.248327422,False,False,False
v93-u2-e0-t04-2df71425ded4,0.6,0,LOC_THETA_CW,bacaa79825c6e3661e27f530262b0c61db2e6f75ae608079a4fc076f3e9727f6,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.007030819,0.002041337,False,False,False
v93-u2-e0-t04-2df71425ded4,0.6,0,LOC_THETA_LOC,89a8327fe9bbd9636b8d29f82f231af4961c7cf0c3626ab2a63167d58b0f9bf4,NO_CANDIDATE,NOT_CERTIFIED,0.225247014,0.220356135,False,False,False
v93-u2-e0-t05-848cd519285d,0.6,0,CW_D,a04c43810341e3aa00fcfab5e28a7c5abda5b9de5689e78a06d7e0c465f1d17f,NO_CANDIDATE,NOT_CERTIFIED,0.217575570,0.212490759,False,False,False
v93-u2-e0-t05-848cd519285d,0.6,0,LOC_D,4d840b0eb7f444d41445e60c23a8f6d0e6aa7a6dbf25af9689f268be0eacf62a,NO_CANDIDATE,NOT_CERTIFIED,0.221825515,0.215744018,False,False,False
v93-u2-e0-t05-848cd519285d,0.6,0,CW_THETA_CW,307070532208341cd22fa39948d647694d672cfcb90928fc12ffafce6ed3e956,NO_CANDIDATE,NOT_CERTIFIED,0.229164499,0.224611671,False,False,False
v93-u2-e0-t05-848cd519285d,0.6,0,LOC_THETA_CW,7e86c3eca536dd049ee8862c1a3b5ff6bb97c9bb74b560b0a61fec8c1ea768db,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.007748221,0.002467025,False,False,False
v93-u2-e0-t05-848cd519285d,0.6,0,LOC_THETA_LOC,fd6475b31cc6f5ff2f8f51145e8acfc43c067b1eafe5a256fe3cdfe6dcd1ab5f,NO_CANDIDATE,NOT_CERTIFIED,0.251137377,0.244952309,False,False,False
