taskset_id,U_norm,E0,relation,task_id,priority_rank,complete_candidate,local_candidate,improvement,status,common_task_count,tighter_count,equal_count,violation_count,maximum_improvement,mean_improvement
v93-u1-e1-t09-bf6a60203dd1,0.4,1,FIXED_CW_CARRY_IN,6,6,33,33,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,FIXED_CW_CARRY_IN,7,7,38,38,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,FIXED_CW_CARRY_IN,8,8,38,38,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,FIXED_CW_CARRY_IN,9,9,38,38,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,0,0,3,3,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,1,1,6,6,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,2,2,55,55,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,3,3,26,26,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,4,4,19,19,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,5,5,40,40,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,6,6,33,33,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,7,7,38,38,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,8,8,38,38,0,EQUAL,10,0,10,0,0,0
v93-u1-e1-t09-bf6a60203dd1,0.4,1,RECURSIVE_CARRY_IN,9,9,38,38,0,EQUAL,10,0,10,0,0,0
v93-u2-e0-t00-0ca4013c06cb,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t00-0ca4013c06cb,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t00-0ca4013c06cb,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t01-8a0abf846560,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t01-8a0abf846560,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t01-8a0abf846560,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t02-0ab632d93a24,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t02-0ab632d93a24,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t02-0ab632d93a24,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t03-2cd6bf38070d,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t03-2cd6bf38070d,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t03-2cd6bf38070d,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t04-2df71425ded4,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t04-2df71425ded4,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t04-2df71425ded4,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t05-848cd519285d,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t05-848cd519285d,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t05-848cd519285d,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t06-05cd2ffe43cd,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t06-05cd2ffe43cd,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t06-05cd2ffe43cd,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t07-42029532ea37,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t07-42029532ea37,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t07-42029532ea37,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t08-0e62c8670e52,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t08-0e62c8670e52,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t08-0e62c8670e52,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t09-e09a27db06a2,0.6,0,DEADLINE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t09-e09a27db06a2,0.6,0,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e0-t09-e09a27db06a2,0.6,0,RECURSIVE_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e1-t00-0dbe5034b87f,0.6,1,DEADLINE_CARRY_IN,0,0,35,35,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,DEADLINE_CARRY_IN,1,1,6,6,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,DEADLINE_CARRY_IN,2,2,25,25,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,DEADLINE_CARRY_IN,3,3,7,7,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,DEADLINE_CARRY_IN,4,4,13,13,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,DEADLINE_CARRY_IN,5,5,19,19,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,DEADLINE_CARRY_IN,6,6,63,63,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e1-t00-0dbe5034b87f,0.6,1,RECURSIVE_CARRY_IN,0,0,35,35,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,RECURSIVE_CARRY_IN,1,1,6,6,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,RECURSIVE_CARRY_IN,2,2,25,25,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,RECURSIVE_CARRY_IN,3,3,7,7,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,RECURSIVE_CARRY_IN,4,4,7,7,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,RECURSIVE_CARRY_IN,5,5,12,12,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,RECURSIVE_CARRY_IN,6,6,53,53,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,RECURSIVE_CARRY_IN,7,7,88,88,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t00-0dbe5034b87f,0.6,1,RECURSIVE_CARRY_IN,8,8,50,50,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,DEADLINE_CARRY_IN,0,0,28,28,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,DEADLINE_CARRY_IN,1,1,11,11,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,DEADLINE_CARRY_IN,2,2,28,28,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,DEADLINE_CARRY_IN,3,3,60,60,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,DEADLINE_CARRY_IN,4,4,51,51,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,DEADLINE_CARRY_IN,5,5,65,65,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,DEADLINE_CARRY_IN,6,6,68,68,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,DEADLINE_CARRY_IN,7,7,79,79,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,0,0,28,28,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,1,1,11,11,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,2,2,28,28,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,3,3,60,60,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,4,4,40,40,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,5,5,33,33,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,6,6,36,36,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,7,7,45,45,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,8,8,109,109,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,FIXED_CW_CARRY_IN,9,9,54,54,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,0,0,28,28,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,1,1,11,11,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,2,2,28,28,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,3,3,60,60,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,4,4,40,40,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,5,5,33,33,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,6,6,36,36,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,7,7,45,45,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,8,8,109,109,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t01-6697f33949cc,0.6,1,RECURSIVE_CARRY_IN,9,9,54,54,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,DEADLINE_CARRY_IN,0,0,17,17,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,DEADLINE_CARRY_IN,1,1,29,29,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,DEADLINE_CARRY_IN,2,2,9,9,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,DEADLINE_CARRY_IN,3,3,11,11,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,DEADLINE_CARRY_IN,4,4,42,42,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,DEADLINE_CARRY_IN,5,5,38,38,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,DEADLINE_CARRY_IN,6,6,57,57,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,DEADLINE_CARRY_IN,7,7,80,80,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,DEADLINE_CARRY_IN,8,8,74,74,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,0,0,17,17,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,1,1,29,29,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,2,2,9,9,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,3,3,11,11,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,4,4,33,33,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,5,5,19,19,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,6,6,38,38,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,7,7,43,43,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,8,8,36,36,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,FIXED_CW_CARRY_IN,9,9,166,166,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,0,0,17,17,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,1,1,29,29,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,2,2,9,9,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,3,3,11,11,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,4,4,33,33,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,5,5,19,19,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,6,6,38,38,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,7,7,43,43,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,8,8,36,36,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t02-469bf33097c0,0.6,1,RECURSIVE_CARRY_IN,9,9,166,166,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,DEADLINE_CARRY_IN,0,0,17,17,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,DEADLINE_CARRY_IN,1,1,10,10,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,DEADLINE_CARRY_IN,2,2,24,24,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,DEADLINE_CARRY_IN,3,3,37,37,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,DEADLINE_CARRY_IN,4,4,47,47,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e1-t03-d280354cc2e9,0.6,1,RECURSIVE_CARRY_IN,0,0,17,17,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,RECURSIVE_CARRY_IN,1,1,10,10,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,RECURSIVE_CARRY_IN,2,2,24,24,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,RECURSIVE_CARRY_IN,3,3,37,37,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,RECURSIVE_CARRY_IN,4,4,37,37,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,RECURSIVE_CARRY_IN,5,5,73,73,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,RECURSIVE_CARRY_IN,6,6,41,41,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t03-d280354cc2e9,0.6,1,RECURSIVE_CARRY_IN,7,7,56,56,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,DEADLINE_CARRY_IN,0,0,6,6,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,DEADLINE_CARRY_IN,1,1,4,4,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,DEADLINE_CARRY_IN,2,2,9,9,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,DEADLINE_CARRY_IN,3,3,12,12,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,DEADLINE_CARRY_IN,4,4,36,36,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,DEADLINE_CARRY_IN,5,5,21,21,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,DEADLINE_CARRY_IN,6,6,72,72,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e1-t04-23bfb5baae6d,0.6,1,RECURSIVE_CARRY_IN,0,0,6,6,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,RECURSIVE_CARRY_IN,1,1,4,4,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,RECURSIVE_CARRY_IN,2,2,9,9,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,RECURSIVE_CARRY_IN,3,3,12,12,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,RECURSIVE_CARRY_IN,4,4,32,32,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,RECURSIVE_CARRY_IN,5,5,11,11,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,RECURSIVE_CARRY_IN,6,6,62,62,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t04-23bfb5baae6d,0.6,1,RECURSIVE_CARRY_IN,7,7,80,80,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,DEADLINE_CARRY_IN,0,0,3,3,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,DEADLINE_CARRY_IN,1,1,44,44,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,DEADLINE_CARRY_IN,2,2,48,48,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,DEADLINE_CARRY_IN,3,3,18,18,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,DEADLINE_CARRY_IN,4,4,13,13,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,DEADLINE_CARRY_IN,5,5,47,47,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,DEADLINE_CARRY_IN,6,6,90,90,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e1-t05-dc67e79d415a,0.6,1,RECURSIVE_CARRY_IN,0,0,3,3,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,RECURSIVE_CARRY_IN,1,1,44,44,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,RECURSIVE_CARRY_IN,2,2,48,48,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,RECURSIVE_CARRY_IN,3,3,18,18,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,RECURSIVE_CARRY_IN,4,4,10,10,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,RECURSIVE_CARRY_IN,5,5,37,37,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t05-dc67e79d415a,0.6,1,RECURSIVE_CARRY_IN,6,6,63,63,0,EQUAL,7,0,7,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,0,0,22,22,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,1,1,1,1,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,2,2,30,30,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,3,3,33,33,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,4,4,8,8,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,5,5,77,77,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,6,6,74,74,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,7,7,88,88,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,8,8,103,103,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,DEADLINE_CARRY_IN,9,9,167,167,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,0,0,22,22,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,1,1,1,1,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,2,2,30,30,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,3,3,33,33,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,4,4,7,7,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,5,5,70,70,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,6,6,39,39,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,7,7,49,49,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,8,8,60,60,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,FIXED_CW_CARRY_IN,9,9,110,110,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,0,0,22,22,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,1,1,1,1,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,2,2,30,30,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,3,3,33,33,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,4,4,7,7,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,5,5,70,70,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,6,6,39,39,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,7,7,49,49,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,8,8,60,60,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t06-74861e481f42,0.6,1,RECURSIVE_CARRY_IN,9,9,110,110,0,EQUAL,10,0,10,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,DEADLINE_CARRY_IN,0,0,20,20,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,DEADLINE_CARRY_IN,1,1,4,4,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,DEADLINE_CARRY_IN,2,2,5,5,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,DEADLINE_CARRY_IN,3,3,14,14,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,DEADLINE_CARRY_IN,4,4,18,18,0,EQUAL,6,0,6,0,0,0
