plot,cell_id,taskset_id,variant,relation,x,y,outcome
variant_runtime,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_CW,,3/10,0.101420959,NOT_APPLICABLE_DEPENDENCY
first_failed_priority,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_CW,,3/10,,NOT_APPLICABLE_DEPENDENCY
envelope_search_cost,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_CW,,3/10,0,NOT_APPLICABLE_DEPENDENCY
variant_certification,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_LOC,,1/5,1,COMPLETED
variant_runtime,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_LOC,,1/5,0.524657162,COMPLETED
first_failed_priority,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_LOC,,1/5,,COMPLETED
envelope_search_cost,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_LOC,,1/5,144,COMPLETED
variant_certification,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_LOC,,1/5,1,COMPLETED
variant_runtime,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_LOC,,1/5,0.540748814,COMPLETED
first_failed_priority,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_LOC,,1/5,,COMPLETED
envelope_search_cost,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_LOC,,1/5,144,COMPLETED
variant_certification,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,CW_D,,1/5,1,COMPLETED
variant_runtime,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,CW_D,,1/5,0.539044933,COMPLETED
first_failed_priority,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,CW_D,,1/5,,COMPLETED
envelope_search_cost,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,CW_D,,1/5,147,COMPLETED
variant_certification,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_LOC,,3/10,0,NO_CANDIDATE
variant_runtime,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_LOC,,3/10,2.897926450,NO_CANDIDATE
first_failed_priority,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_LOC,,3/10,7,NO_CANDIDATE
envelope_search_cost,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_LOC,,3/10,123,NO_CANDIDATE
variant_certification,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,CW_THETA_CW,,3/10,0,NO_CANDIDATE
variant_runtime,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,CW_THETA_CW,,3/10,2.916368058,NO_CANDIDATE
first_failed_priority,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,CW_THETA_CW,,3/10,7,NO_CANDIDATE
envelope_search_cost,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,CW_THETA_CW,,3/10,123,NO_CANDIDATE
variant_certification,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,,3/10,0,NO_CANDIDATE
variant_runtime,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,,3/10,3.148566356,NO_CANDIDATE
first_failed_priority,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,,3/10,7,NO_CANDIDATE
envelope_search_cost,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,,3/10,125,NO_CANDIDATE
variant_certification,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,,1/5,1,COMPLETED
variant_runtime,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,,1/5,0.538014791,COMPLETED
first_failed_priority,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,,1/5,,COMPLETED
envelope_search_cost,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,,1/5,147,COMPLETED
variant_certification,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_D,,2/5,0,NO_CANDIDATE
variant_runtime,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_D,,2/5,6.930115899,NO_CANDIDATE
first_failed_priority,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_D,,2/5,9,NO_CANDIDATE
envelope_search_cost,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_D,,2/5,263,NO_CANDIDATE
variant_certification,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,,1/5,1,COMPLETED
variant_runtime,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,,1/5,0.538368879,COMPLETED
first_failed_priority,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,,1/5,,COMPLETED
envelope_search_cost,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,,1/5,147,COMPLETED
variant_certification,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_CW,,3/10,0,NOT_APPLICABLE_DEPENDENCY
variant_runtime,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_CW,,3/10,0.101640364,NOT_APPLICABLE_DEPENDENCY
first_failed_priority,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_CW,,3/10,,NOT_APPLICABLE_DEPENDENCY
envelope_search_cost,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_CW,,3/10,0,NOT_APPLICABLE_DEPENDENCY
variant_certification,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,,1/5,1,COMPLETED
variant_runtime,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,,1/5,0.552848595,COMPLETED
first_failed_priority,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,,1/5,,COMPLETED
envelope_search_cost,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,,1/5,144,COMPLETED
variant_certification,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,,2/5,0,NO_CANDIDATE
variant_runtime,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,,2/5,6.179996935,NO_CANDIDATE
first_failed_priority,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,,2/5,9,NO_CANDIDATE
envelope_search_cost,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,,2/5,229,NO_CANDIDATE
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,0,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,1,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,7,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,8,0,EQUAL
ablation,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,0,0,EQUAL
ablation,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,1,0,EQUAL
ablation,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,4c2026d7e41a7fc826b6051a9f377988686907cca9ae778da934dbe9d6d13fa4,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,0,0,EQUAL
ablation,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,1,0,EQUAL
ablation,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,7,0,EQUAL
ablation,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_D,LOC_D_VS_CW_D,8,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,0,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,1,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,7,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,8,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,9,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,0,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,1,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,7,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,8,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_D,LOC_D_VS_CW_D,9,0,EQUAL
ablation,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,0,0,EQUAL
ablation,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,1,0,EQUAL
ablation,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,0,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,1,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,2,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,3,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,4,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,5,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,6,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,7,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,8,0,EQUAL
ablation,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,9,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,0,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,1,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,2,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,3,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,4,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,5,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,6,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,7,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,8,0,EQUAL
ablation,95bd8075f55bf21925d3c6c016b7ce52b1e24e3dad75e410403f9f01f501cd34,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,9,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,0,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,1,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,2,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,3,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,4,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,5,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,6,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,7,0,EQUAL
ablation,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,8,0,EQUAL
